url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/172219/;Яблочно-маковые конфеты;Десерты;"Мак — 1 упак.
Печенье (Уже точно не помню) — 300 г
Яблоко — 3 шт
Стружка кокосовая — 50 г
Вода (для мака) — 200 мл";"Шаг 1: 1) Часть мака пересыпаем в отдельную ёмкость, он нам понадобится для обсыпки.
Шаг 2: 2) Другую часть пересыпаем в глубокую тарелку, и заливаем почти горячей водой, что бы мак набух. Убираем всё в сторону.
Шаг 3: 3) Яблоки отчищаем от кожицы, и произвольно нарезаем.
Шаг 4: 4) Далее перекладываем яблоки в ёмкость и при помощи погружного блендера превращаем яблоки в пюре. Пюре перекладываем на тарелку, убираем в строну.
Шаг 5: 5) Печенье превращаем в крошку.
Шаг 6: 6) Спустя то время, которое прошло после заливки мака водой, воду нужно слить через сито или марлю.
Шаг 7: 7) Соединяем крошку печенья, мак, и яблочное пюре, все хорошо перемешиваем. Для более лучший формы конфет, можно чуть больше добавить песочной крошки. Масса печенья липнет к рукам, после того как вы скатали пару шариков, просто помойте руки.
Шаг 8: 8) Из данной массы просто катаем шарики и в той части мака которую вы оставили для обсыпки берем, и обсыпаем конфеты. Конфеты перекладываем на тарелку. (Часть конфет я обсыпал в кокосовой стружки) Эти конфеты можно убрать в холодильник на 30 минут.
Шаг 9: 8) Все готово.";218.8 ккал;4.5 г;11.7 г;24.1 г
https://www.povarenok.ru/recipes/show/172217/;Ароматные сушки тараллини за копейки;Выпечка;"Мука пшеничная / Мука — 200 г
Масло растительное (лучше оливковое) — 70 мл
Вино белое сухое — 30 мл
Вода — 35 мл
Разрыхлитель теста — 1 ч. л.
Соль — 1 ч. л.
Пряности (орегано,сушеный базилик,паприка,розмарин.тимьян и др.) — по вкусу";;372.5 ккал;5.1 г;20.1 г;42.2 г
https://www.povarenok.ru/recipes/show/172216/;Кабачки по-мароккански;Закуски;"Кабачок — 3 шт
Фарш мясной — 300 г
Кус-кус — 60 г
Лук репчатый — 1 шт
Томатная паста — 2 ст. л.
Вода — 250 мл
Соль — по вкусу
Пряности — по вкусу";;51.3 ккал;1 г;0.2 г;5 г
https://www.povarenok.ru/recipes/show/172214/;Пшеничные булочки на йогурте;Выпечка;"Мука пшеничная / Мука — 460 г
Дрожжи (быстродействующие) — 10 г
Йогурт — 200 мл
Вода — 100 мл
Мед — 1 ст. л.
Масло растительное — 2 ст. л.
Яйцо куриное — 1 шт
Соль — 1 ч. л.";"Шаг 1: Муку просеять в чашу миксера, добавить сухие дрожжи, перемешать. Добавить йогурт, теплую воду, яйцо, растительное масло, мед и соль. Вымесить тесто, слегка липнущее к рукам. Накрыть пленкой и отправить в теплое место на 45 мин.
Шаг 2: Подошедшее тесто обмять и выложить на присыпанную мукой рабочую поверхность. Сформировать рулет размером 60*8 см.
Шаг 3: Рулет присыпать мукой и нарезать на равные части.
Шаг 4: Выложить заготовки на расстоянии друг от друга на противень, застеленный пергаментом. Накрыть полотенцем и отправить в теплое место на 45 мин. Выпекать подошедшие булочки с паром ( емкость с водой или льдом на нижней полке духовки) при t=200*С до золотистого цвета (ок.20 мин.)";256.7 ккал;6.7 г;5 г;46.7 г
https://www.povarenok.ru/recipes/show/172212/;Сочное мясо в мультиварке;Готовим в мультиварке;"Свинина (мякоть без кости, окорок или шея) — 1,400 г
Лист лавровый — по вкусу
Чеснок — по вкусу
Специи (у меня: молотый пажитник, смесь перцев, кориандр, семена горчицы) — по вкусу
Соль — по вкусу";"Шаг 1: Мясо куском вымыть и обсушить. Натереть солью, измельченным чесноком и специями (можно нашпиговать морковью и чесноком). Мариновать не менее 3 часов (в идеале оставить на ночь в холодильнике).
Шаг 2: Маринованное мясо выложить в чашу МВ. Воду и масло не добавлять!
Шаг 3: Режим - ""выпечка"" 40 мин.
Шаг 4: Мясо обжарить с двух сторон по 20 мин.
Шаг 5: Так выглядит мясо через 40 мин.
Шаг 6: Затем установить режим - ""тушение"" на 2 часа. Время приготовления зависит от мощности МВ и веса мяса: от 2ч. – до 3ч.30мин.
Шаг 7: После окончания программы проверить мясо на готовность, например, вилкой или ножом. При прокалывании из мяса должен выделяться сок прозрачного цвета.
Шаг 8: Приготовленное мясо достать из чаши МВ и дать остыть при комнатной температуре.
Шаг 9: Завернуть в фольгу и хранить в холодильнике.
Шаг 10: Такое мясо можно подавать в горячем виде с любыми гарнирами или в холодном виде как закуску.";0 ккал;0 г;0 г;0 г
https://www.povarenok.ru/recipes/show/172211/;Говяжья печень по-корейски;Закуски;"Печень говяжья — 370 г
Лук репчатый — 130 г
Масло кунжутное — 1 ст. л.
Уксусная эссенция — 1 ст. л.
Перец красный жгучий (1-2 ч.л.) — по вкусу
Перец черный — по вкусу
Соевый соус — 1 ст. л.
Сахар (1/2 ч.л.) — по вкусу
Соль — по вкусу
Зелень (чеснок и лук) — по вкусу";"Шаг 1: Время указано без учёта настаивания. Приготовить продукты. Напоминаю, печень должна быть наисвежайшей.
Шаг 2: Печень почистить от плёнки ( я увлеклась и забыла, АЙ! АЙ! АЙ!) и нарезать тонкими полосками.
Шаг 3: Залить на 5 минут крутым кипятком. Слить.
Шаг 4: Залить уксусной эссенцией и оставить на 10-15 минут, перемешивая.
Шаг 5: Затем пару раз залить холодной водой, на 10-15 минут, откинуть на сите, отжать.
Шаг 6: Добавить к печени острый красный и чёрный молотый перцы, соль и сахар.
Шаг 7: Лук почистить и нарезать перьями, сварить его в кунжутном масле, именно сварить, 3-5 минут, огонь ниже среднего. Зелень вымыть, обсушить, нарубить мелко.
Шаг 8: Кипящим луком залить печень, сразу же добавить зелень и перемешать.
Шаг 9: Остудить и убрать в холодильник на 6-12 часов.
Шаг 10: Подавать охлаждённой.";129 ккал;13.9 г;5.7 г;5.7 г
https://www.povarenok.ru/recipes/show/172210/;Клубничные синнабоны;Выпечка;"Мука пшеничная / Мука — 600-650 г
Молоко — 150 г
Пюре ягодное (Клубничное пюре) — 150 г
Яйцо куриное — 3 шт
Сахар — 150 г
Дрожжи — 7 г
Масло сливочное — 120 г
Клубника — 400 г
Сахар — по вкусу
Крахмал кукурузный — 3 ст. л.
Вода — 3 ст. л.
Сыр творожный — 150 г
Сливки — 150 г
Сахарная пудра — по вкусу";"Шаг 1: В молоко добавляем клубничное пюре. Перемешиваем венчиком.
Шаг 2: Добавляем дрожжи и перемешиваем.
Шаг 3: Добавляем сахар и еще раз перемешиваем.
Шаг 4: Добавляем яйца. Перемешиваем.
Шаг 5: Добавляем растопленное сливочное масло и еще раз перемешиваем.
Шаг 6: Постепенно добавляем муку и замешиваем тесто в чашке. Затем вымешиваем тесто на столе.
Шаг 7: Перекладываем тесто в чашку, смазанную растительным маслом. Прикрываем пищевой пленкой и оставляем на подъем на 1 час.
Шаг 8: Нарезаем клубнику кубиками.
Шаг 9: Перекладываем в кастрюлю с толстым дном. Добавляем сахар и провариваем до растворения сахара.
Шаг 10: Разводим кукурузный крахмал водой. Добавляем к клубнике и провариваем до загустения.
Шаг 11: Даем начинке полностью остыть.
Шаг 12: Тесто немного обминаем и раскатываем в прямоугольный пласт.
Шаг 13: Смазываем начинкой не доходя до края. Сворачиваем в рулет.
Шаг 14: Край защипываем и переворачиваем швом в низ. Нарезаем булочки.
Шаг 15: Посыпаем миндальными лепестками. Прикрываем и даем подойти 20 минут. Выпекаем при 180⁰С 30-35 минут.
Шаг 16: Готовим помадку. К творожному сыру добавляем сахарную пудру и сливки.
Шаг 17: Хорошо взбиваем миксером.
Шаг 18: Наши булочки испеклись.
Шаг 19: Горячие булочки смазываем помадкой.
Шаг 20: Приятного аппетита.";242.7 ккал;5 г;9.5 г;34.9 г
https://www.povarenok.ru/recipes/show/172209/;Зелёный салат с молодой капустой;Салаты;"Капуста белокочанная / Капустa — 70 г
Огурец — 40 г
Горошек зеленый (лучше свежий, у меня консервированный) — 40 г
Соль — 1 щепот.
Тмин — 1 щепот.
Уксус (яблочный, по вкусу) — 0.5 ст. л.
Лук зеленый — 5 г
Масло оливковое (можно подсолнечное) — 5 г
Перец кайен (по вкусу и желанию любой вами любимый перец)";"Шаг 1: Продукты все взвешены.
Шаг 2: Капусту нарезаем произвольно, немного присаливаем и мнём легко ладонью, чтобы она дала немного сока. Кладём порезанный огурец и зелёный горошек. Добавляем уксус, тмин. Перемешиваем и пробуем на вкус. Если что, то корректируем уксус и соль под себя.
Шаг 3: Заправляем оливковым маслом или любым, вами любимым. По желанию перчим. Присыпаем салат зелёным луком. Я поперчила немного перцем кайен.
Шаг 4: Подаём.";95.8 ккал;3.1 г;5.9 г;8.7 г
https://www.povarenok.ru/recipes/show/172205/;Тушеные свиные сердечки в майонезе;Горячие блюда;"Сердце (600 гр) — 2 шт
Лук репчатый — 1 шт
Морковь — 1 шт
Майонез — 3 ст. л.
Мука пшеничная / Мука — 1 ст. л.";;157.3 ккал;13.3 г;10.6 г;2.2 г
https://www.povarenok.ru/recipes/show/172204/;"Торт ""Эстерхази"" с вертикальными коржами";Десерты;"Белок яичный — 6 шт
Сахар — 150 г
Соль — 1 щепот.
Кислота лимонная — 1/4 ч. л.
Арахис (плюс потребуется 80-100г на бока торта) — 200 г
Крахмал — 1 ст. л.
Желток яичный — 6 шт
Сахар — 120 г
Крахмал — 3 ст. л.
Сметана (или йогурт) — 300 г
Какао-порошок (3 ложки) — 30 г
Масло сливочное (комнат.температуры) — 100 г
Шоколад темный (Для украшения боков торта) — 100 г
Сливки (Для украшения боков торта) — 100 мл
Шоколад белый (Для украшения торта.) — 20 г";"Шаг 1: Разделить белки от желтков. К желткам добавить 120гр сахара и 30р кукур. крахмала, тщательно перемешать.
Шаг 2: Затем добавить 300мл йогурта, перемешать.
Шаг 3: Варить на среднем огне минут 6, постоянно помешивая. Очень удобно использовать для этого венчик, он прекрасно разбивает комочки. Как только крем загустел снимаем с огня, накрываем пленкой в""контакт""и ставим на холодную водяную баню (то есть в большую по размеру посуду с холодной водой)для охлаждения крема. Если вы не торопитесь шаг можно пропустить.
Шаг 4: Белки начинаем взбивать на средних оборотах, добавив щепотку соли.
Шаг 5: Через пару минут добавляем немного сахара и 1/4ч. л. лим. кислоты. Увеличиваем обороты до максимума, взбиваем до пиков, добавляя сахар в пару приемов.
Шаг 6: Белки хорошо взбиты, они готовы.
Шаг 7: 200гр арахиса измельчаем блендером, добавляем ложку крахмала, перемешиваем.
Шаг 8: В три приема добавляем арахис в белки, тщательно вымешиваем.
Шаг 9: Выкладываем белковую массу на противень, предварительно застеленный пергаментом, хорошо разравниваем безе тонким слоем.
Шаг 10: Выпекаем 30 мин. при 180 гр. до легкого румянца.
Шаг 11: Мягкое слив. масло перетираем с какао и ложкой крема до однородности. (Автор взбивала масло до посветления и какао ввела в конце в уже готовый крем)
Шаг 12: Частями, в три приема, вводим крем в масло, каждый раз взбивая. Проблем с кремом у меня не возникло. Откладываем 3 ложки крема для боков и верха. Крем получился очень вкусным, с лёгкой кислинкой.
Шаг 13: Достаем корж из духовки, сниаем бумагу, накрываем чистым листом бумаги. Накрываем сверху решеткой от духовки и переворачиваем. Оставляем остыть это недолго..
Шаг 14: Нарезаем корж с помощью линейки на полоски по 5см. Я резала по 4,5см, пытаясь сделать тортик побольше, мне надо было на 8 человек. Выкладываем крем на корж.
Шаг 15: Распределяем лопаткой крем по всему коржу, стараемся сделать это равномерно, оставляем минут на 10 для промокания коржа.
Шаг 16: Начинаем сворачивать полоски. Берем первую полоску и скручиваем ее рулетиком. Следующую берем двумя руками и переносим к блюду, состыковываем с концом первой полоски и идем по кругу, прижимая ее к базовому рулончику.
Шаг 17: Продолжаем так со всеми полосками. В результате получаем вот такую основу торта. Автор обернула его ацетатной пленкой и закрыла кольцом на пару часов. Сразу же залила глазурью. Думаю, это действие позволяет получить ровные и красивые коржи на разрезе. Я этот шаг пропустила.
Шаг 18: В микроволновке нагреваем 100гр темного шоколада и 100мл сливок, тщательно перемешиваем.
Шаг 19: Выкладываем белый шоколад в маленький корнетик, отрезаем носик.
Шаг 20: Выравниваем отложенным шоколадным кремом верх торта и обмазываем бока. Заливаем глазурью верх торта. 80ю гр измельченного арахиса обсыпаем бока торта, используя для этого лопатку, так удобнее. Прижимаем ею орехи к бочкам торта..
Шаг 21: Теперь рисуем спирали белым шоколадом, начиная с центра. Не волнуйтесь, если они будут не идеальны, этого не видно. Затем шпажкой делаем 4 радиуса на рисунке. Начинаем с краев и идем к центру. Затем делим их еще пополам. А теперь наоборот. Делим наши сегменты пополам, но идем от центра к краю торта. Получаем цветок! Торт получился очень вкусным, гостям понравился, а я получила огромное удовольствие от его приготовления! Выход тортика 1200гр, высота 5,5см. Кстати, можно было накормить и 9-10 человек, порции получились приличные. Приглашаю попробовать и вас, дорогие Поварятки!";324.3 ккал;7.6 г;22.5 г;30.8 г
