url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/174409/;Котлеты-бейглы из индейки;Горячие блюда;"Фарш индюшачий — 300 г
Крупа манная — 1 ст. л.
Чеснок — 1 зуб.
Лук зеленый — 1 шт
Петрушка — 2 веточ.
Укроп — 2 веточ.
Цедра лимона — 1 ч. л.
Приправа (прованские травы) — 1 ч. л.
Масло растительное (Олейна) — 50 мл
Хлопья кукурузные (несладкие) — 100 г
Соль — по вкусу
Перец черный — по вкусу";"Шаг 1: Измельчить мясо индейки вместе с чесноком. Приправить специями. Фарш из птицы бывает жидковат, поэтому я добавляю манку и оставляю на 15-20 минут, чтобы она набухла. Яйцо не кладу. Нарезать много зелени, счистить цедру лимона и добавить в фарш. Это обогатит вкус котлет и сделает их сочнее.
Шаг 2: На сковороду налить масло Олейна и разогреть.
Шаг 3: Из фарша мокрыми руками сформировать круглые котлеты и сделать посередине дырку, придавая форму бублика.
Шаг 4: Несладкие кукурузные хлопья размять в крупную крошку. Я всыпаю их в пакет и прохожусь по ним скалкой. В кукурузной крошке обвалять котлеты со всех строн.
Шаг 5: Жарить до готовности и золотистого цвета.
Шаг 6: Такие котлеты хороши хоть в холодном, хоть в горячем виде. У только что поджаренных котлет аппетитно хрустит кукурузная панировка.";291.9 ккал;11.2 г;18.6 г;19.8 г
https://www.povarenok.ru/recipes/show/174408/;Пирог с лососем и нутом;Выпечка;"Мука пшеничная / Мука (550 г) — 500 г
Кефир — 250 мл
Маргарин (растопленный) — 2 ст. л.
Масло растительное (ТМ""Олейна"") — 2 ст. л.
Сахар — 1 ч. л.
Соль — 0.5 ч. л.
Разрыхлитель теста — 10 г
Лосось — 300 г
Нут (готовый) — 140 г
Лук-порей — 1 шт
Яйцо куриное — 3 шт
Соль — по вкусу
Укроп — по вкусу
Морковь (варёная) — 1 шт
Йогурт (или сметана) — 200 г
Перец черный — по вкусу";"Шаг 1: В тёплый кефир влить растопленный маргарин или масло, вбить яйца.
Шаг 2: Влить подсолнечное масло ""Олейна"".
Шаг 3: Добавить постепенно муку с разрыхлителем и солью.
Шаг 4: Замесить мягкое тесто в тестомесе или руками. Оставить отдыхать накрытым.
Шаг 5: Для начинки нарезать порей.
Шаг 6: Морковь тоже нарезать или натереть.
Шаг 7: Лосось ( у меня замороженный) нарезать кубиком и немного обжарить с луком, морковкой, поперчить, посолить.
Шаг 8: Жарим на растительном масле ""Олейна"".
Шаг 9: Нут заранее замочить, отварить. Удобно это делать на несколько рецептов.
Шаг 10: Также можно взять консервированный нут. Яйца размять вилкой или нарезать или натереть.
Шаг 11: Добавить йогурт или сметану для нежности, чтобы начинка не была сухой. Ещё я сюда раскрошила замороженный укроп.
Шаг 12: Тесто разделить на две неравные части.
Шаг 13: Раскатать, которая больше, перенести на противень смазанный, чтобы края свисали.
Шаг 14: Переложить всю начинку ровным слоем.
Шаг 15: Раскатать второй кусок теста и перенести пласт на начинку.
Шаг 16: Защипать края косичкой, наколоть верх вилкой. Хотела сделать узор-ёлочку, но она в итоге не была видна.
Шаг 17: Смазать взбитым яйцом со сметаной: 1 яйцо+1 ст. л. сметаны или молока или сливок. В процессе выпекания наносила ещё остатки яйца.
Шаг 18: Выпекать около 40 минут при 180*. При выпекании пирог поднимается.
Шаг 19: Остывший опустится, тогда можно нарезать.
Шаг 20: Пирог сытный, вкусно со сладким чаем.";208.4 ккал;9.8 г;5.7 г;29.4 г
https://www.povarenok.ru/recipes/show/174405/;Печенье-рулетики с финиками и орехами;Выпечка;"Мука пшеничная / Мука — 500 г
Крупа манная (пекла на семолине) — 250 г
Орех мускатный — 1 ч. л.
Ванильный сахар — 1 ч. л.
Масло сливочное (или маргарин) — 350 г
Масло растительное (ТМ""Олейна"") — 60 мл
Анис (не добавляла) — 1 ч. л.
Корица — 0.5 ч. л.
Вода — по вкусу
Финик (без косточек) — 1 стак.
Орехи грецкие — 30 г
Миндаль — 30 г
Арахис — 100 г
Джем (из цидонии или сливовый) — 1 стак.";"Шаг 1: Смешать муку, манку и ванильный сахар.
Шаг 2: Добавить мягкое масло и влить подсолнечное масло ""Олейна"". Перетереть руками, как в арабских семьях или тестомесом.
Шаг 3: Добавить пряности.
Шаг 4: Влить воду постепенно. В оригинале рецепта добавляли воду пригоршнями. Скатать в шар.
Шаг 5: Для начинки перемолоть орехи. Все орехи заранее обжаренные. Можно только один вид.
Шаг 6: Финики нарезать или перетереть, если мягкие.
Шаг 7: Смешать орехи и финики.
Шаг 8: Для кислинки добавила перемолотую цидонию в сиропе. Цидония-мини айва, которая растёт в Латвии. Лишний сироп слить. В оригинале был сливовый джем.
Шаг 9: Раскатать тесто в прямоугольник.
Шаг 10: Нанести начинку равномерно по всему пласту. Свернуть в рулет.
Шаг 11: Нарезать на порции. Я делала это фигурным ножом для фри. Он у меня старенький, перепаяный, но службу служит.
Шаг 12: Перенести на пергамент или силиконовый коврик. Печенье не раздувается, поэтому можно ставить плотно.
Шаг 13: Выпекать минут 40 при 180*. При сильном жаре пекутся быстро.
Шаг 14: Печенье долго хранится накрытым, не меняет вкус.
Шаг 15: Также достойно смотрится на новогоднем столе.";433.2 ккал;6.1 г;22.6 г;51.7 г
https://www.povarenok.ru/recipes/show/174399/;Закуска Новогодние хлопушки из крабовых палочек;Закуски;"Яйцо куриное (Отварные) — 2 шт
Чеснок (1 - 2 зуб) — 1 зуб.
Сыр плавленый (Положить в морозильник на 15 минут) — 90 г
Крабовые палочки — 8 шт
Кукуруза (Консервированная) — 8 ч. л.
Майонез (1 - 2 ст.л) — 1 ст. л.
Укроп — 3 веточ.
Майонез — 2 ст. л.";"Шаг 1: Яйца, чеснок, плавленый сыр натираем на мелкой тёрке. Затем перемешиваем с майонезом. Начинка готова.
Шаг 2: Крабовые палочки раскручиваем и делаем как показано на видео. Фиксируем с красной стороны ножом и выкладываем начинку примерно 1 ч. л, затем кладём кукурузу и заворачиваем в трубочку.
Шаг 3: Теперь с двух сторон обмакиваем крабовые палочки в майонезе, а затем в зелень. Закуска готова! Очень вкусно и сытно! Приятного аппетита!";198.9 ккал;10.3 г;11.4 г;13.5 г
https://www.povarenok.ru/recipes/show/174398/;"Бутерброд ""Пестрый""";Закуски;"Сельдь (филе) — 120 г
Морковь (60 г) — 1 шт
Свекла (60 г) — 1 шт
Картофель (60 г) — 1 шт
Яйцо куриное (60 г) — 1 шт
Сельдерей черешковый (60 г) — 1 шт
Зелень (мелко порубленная петрушка и укроп) — 2 ст. л.
Хлеб (нарезной) — 4 ломт.
Чеснок — 3 зуб.
Сыр плавленый (ТМ Hochland) — 60 г
Листья салата / Салат (""фризе"") — 10 шт
Паприка сладкая — 8 щепот.
Перец черный
Соль";"Шаг 1: 1. Продукты для приготовления.
Шаг 2: 2. Свеклу, морковь, картофель и яйцо отвариваем и очищаем. Очищаем яйцо от скорлупы и взвешиваем. Вес моего куриного яйца равен 60 грамм.
Шаг 3: 3. Берем все овощи и сельдерей по 60 грамм. Натираем на крупной терке в отдельные миски картофель, сельдерей, морковь и свеклу. Яичный белок и желток трем на мелкой терке. К сельдерею добавляем измельченную зелень укропа и петрушки. Во все миски кладем по 0,5 ч. л. мягкого плавленного сыра.
Шаг 4: 4. Мелко рубим филе сельди 60 грамм и смешиваем с прессованным чесноком (1 зуб). Распределяем измельченное филе по мискам, солим и перчим, добавляем паприку и хорошо перемешиваем. Начинка на 8 половинок готова!
Шаг 5: 5. Берем 4 куска нарезного хлеба, отрезаем только черную корочку и разрезаем каждый кусочек пополам. Я показываю на фото 2 куска хлеба.
Шаг 6: 6. Немного подсушиваем кусочки хлеба в духовке и горячие натираем долькой чеснока.
Шаг 7: 7. Смазываем кусочки хлеба картофельной смесью.
Шаг 8: 8. На слой картофеля раскладываем начинку: желток,...
Шаг 9: 9... морковь,...
Шаг 10: 10... яичный белок,...
Шаг 11: 11... сельдерей,...
Шаг 12: 12... и свеклу. Получилось 8 пестрых бутербродов. Сверху кладем по небольшому кусочку селедочки (оставшееся 60 гр).
Шаг 13: 13. Выкладываем бутерброды на листья салата и подаем. Приятного аппетита и с наступающим Новым Годом Вас!!!";87.7 ккал;5.3 г;2.8 г;10.7 г
https://www.povarenok.ru/recipes/show/174397/;Чай с грейпфрутом и розмарином;Напитки;"Грейпфрут (дольки, от четверти грейпфрута) — 0.25 шт
Розмарин — 1 веточ.
Вода (500-600 мл) — 500 мл
Имбирь — 5 г
Чай черный (или зелёный) — 1 ч. л.
Сахар — по вкусу";"Шаг 1: Продукты для приготовления. Грейпфрут очистить, ¼ часть грейпфрута разделить на дольки и удалить с них плёнки.
Шаг 2: Кусочек имбиря очистить и нарезать. Получилось 4 кружочка. Все ингредиенты поместить в заварочный чайник.
Шаг 3: Залить кипятком. Настаивать 5 минут и сразу процедить. Иначе чай наберёт избыток горечи.";6.2 ккал;0.2 г;0.1 г;1.2 г
https://www.povarenok.ru/recipes/show/174396/;Суфле из печени индейки и цветной капусты;Закуски;"Капуста цветная (Суфле из капусты.) — 400 г
Яйцо куриное (3- в суфле из капусты, 2- в суфле из печени.) — 5 шт
Молоко (в суфле из капусты.) — 150 мл
Петрушка (Я ее забыла. Суфле из капусты. Соль.) — 1/3 пуч.
Мука пшеничная / Мука (В рецепте ее не было, но я приготовив , поняла, что суфле из капусты выходит редковатым и рекомендую добавить муку .) — 2 ст. л.
Печень индюшиная (У меня куриная.) — 700 г
Лук репчатый (суфле из печени.) — 1 шт
Чеснок (суфле из печени. Соль по вкусу.) — 2 зуб.";"Шаг 1: Необходимые продукты.
Шаг 2: Печень мелко порезать.
Шаг 3: Измельчить лук и чеснок.
Шаг 4: 2 Яйца взбить.
Шаг 5: Соединить печень, лук и чеснок, добавить взбитые яйца. Посолить.
Шаг 6: Взбить все блендером.
Шаг 7: Капусту отварить до готовности, добавить половину молока и взбить блендером.
Шаг 8: 3 Яйца взбить с оставшимся молоком. Посолить.
Шаг 9: Соединить капустную массу с яичной и добавить порезанную петрушку ( у меня ее не оказалось). Добавить муку, посолить и перемешать.
Шаг 10: Выложить смесь в смазанную сливочным маслом форму и запекать в духовке при температуре 200 град. пока суфле не схватиться. В рецепте дано время 10 мин. у меня запекалось дольше. Нужно проверять.
Шаг 11: На капустное суфле выложить печеночную смесь. Запекать при температуре 180 град. 45 мин. до готовности. Ориентируйтесь на свою духовку.
Шаг 12: Готовое суфле остудить и вынуть из формы аккуратно, нижний слой очень нежный. Можно употреблять, как в горячем, так и в холодном виде.";144.4 ккал;10.6 г;8.4 г;6.8 г
https://www.povarenok.ru/recipes/show/174395/;Выпечка с творогом из песочного теста;Десерты;"Масло сливочное (или маргарин для выпечки) — 200 г
Сахар — 100 г
Мука пшеничная / Мука — 380 г
Сода (гашеная кефиром) — 1 ч. л.
Творог — 400 г
Сахар — 200 г
Яйцо куриное — 2 шт
Кисель (не обязательно, но вкусно) — 3 ст. л.";;315.1 ккал;8.4 г;12.9 г;41.6 г
https://www.povarenok.ru/recipes/show/174394/;Терпуг под соусом с баклажанами;Горячие блюда;"Филе рыбное (филе терпуга) — 2 шт
Лук репчатый — 1 шт
Баклажан — 1 шт
Апельсин (крупный апельсин) — 1 шт
Соль — по вкусу
Перец черный — по вкусу
Масло подсолнечное (ТМ ""Олейна"") — 4 ст. л.
Майонез — 1 ст. л.
Помидоры черри — по вкусу
Сыр голландский — по вкусу
Помидор — 1 шт";"Шаг 1: Терпуг почистить, удалить голову, внутренности и плавники, затем филировать. Из апельсина (1 шт.) отжать сок. Покрыть 1/2 частью апельсинового сока филе терпуга с двух сторон.
Шаг 2: Далее филе терпуга присыпать по вкусу солью и черным молотым перцем смазать подсолнечным маслом ТМ ""Олейна"". Подмариновать филе рыбы в течение 15-20 мин.
Шаг 3: В форму для запекания добавить 1 ст. ложку подсолнечного масла ТМ ""Олейна""
Шаг 4: Баклажан (1 шт.) нарезать пластиками толщиной 0,8-1 см. На сковороду добавить 1 ст. ложку подсолнечного масла ТМ ""Олейна"", обжарить баклажаны до легкой золотистой корочки. На дно формы добавить пластики баклажанов, сверху добавить помидоры и нарезанный полукольцами репчатый лук (1 шт.)
Шаг 5: Далее выложить филе рыбы. По желанию филе можно нарезать порционными кусочками.
Шаг 6: В миску добавить 1 ст. ложку майонеза, добавить вторую часть апельсинового сока. Смесь хорошо перемешать.
Шаг 7: Приготовленным апельсиново-майонезным соусом полить филе терпуга. Сверху добавить нарезанные помидоры черри. Накрыть форму для запекания фольгой и отправить в разогретую до 180С духовку. Запекать блюдо до готовности рыбы. Далее блюдо достать из духовки, присыпать слегка натертым сыром и подрумянить на гриле.
Шаг 8: Готовое блюдо подавать, украсив кружочками апельсина (по желанию). Приятного аппетита!";104.1 ккал;6.4 г;7.2 г;15.3 г
https://www.povarenok.ru/recipes/show/174392/;"Капкейки ""Магия""";Десерты;"Мука пшеничная / Мука — 100 г
Мука миндальная — 40 г
Сахар — 100 г
Яйцо куриное (СО) — 1 шт
Разрыхлитель теста — 1 ч. л.
Масло сливочное — 80 г
Сливки (10% или 20%) — 100 мл
Сыр творожный (сливочный творожный сыр Hochland) — 140 г
Сливки (33%) — 140 мл
Сахарная пудра — 4 ст. л.";"Шаг 1: Приготовить все ингредиенты.
Шаг 2: Просеять муку с разрыхлителем, добавить сахар и миндальную муку, все перемешать. Миндальную муку можно легко приготовить самостоятельно, но здесь понадобится техника, кофемолка или блендер. Миндаль залить кипятком на 5 минут, очистить от кожуры, подсушить и измельчить в кофемолке.
Шаг 3: Мягкое сливочное масло добавить в мучную смесь и растереть.
Шаг 4: Добавить яйцо и сливки, миксером на невысокой скорости перемешать до однородности, долго не усердствовать. Сливки можно взять 10% или 20%. Подойдет и жирное молоко, но вкус будет иной.
Шаг 5: Получается тесто похожее на сметану.
Шаг 6: Формочки заполнить тестом на 2/3
Шаг 7: Выпекать в разогретой духовке при 180* 20-25 минут, по времени ориентируясь на особенности своей духовки, готовность проверить на сухую лучину. Капкейки при выпечке хорошо поднимаются, но затем немного осядут, это нормально. Остудить на решетке.
Шаг 8: Капкейки готовы и их уже можно есть, но с кремом они волшебные. Для крема понадобится сливочный творожный крем Hochland, сахарная пудра или сахар, сливки 33%
Шаг 9: Охлажденные сливки взбить миксером до пиков, добавить сахарную пудру, еще взбить и ввести сливочный творожный сыр Hochland
Шаг 10: В кондитерский кулек с насадкой выложить крем и нанести на остывшие капкейки.
Шаг 11: Завариваем ароматный чай и наслаждаемся.
Шаг 12: Какие они вкусныеее!!!
Шаг 13: Мягкие, нежные, шелковистые, вкус изумительный!";369.1 ккал;6 г;25.5 г;29.9 г
