url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/183537/;Треска с имбирной зеленью, морковью, рисом;Горячие блюда;"Треска (два филе) — 240 г
Масло сливочное — 70 г
Мисо-паста — 1 ст. л.
Перец красный жгучий — 1/2 ч. л.
Лук репчатый (мелко нарезанный) — 1/2 шт
Чеснок (мелко нарезанные) — 2 зуб.
Имбирь (можно заменить 50 г свежего имбиря, нарезанного на мелкие кусочки) — 1 ч. л.
Зелень (у меня каволо Неро, хотя можно использовать пак-чой или шпинат) — 100 г
Морковь (мелко нарезанные - кружочками или маленькими ""спичками') — 150 г
Рис (у меня басмати) — 200 г
Вода — 400 мл
Соевый соус — 2 ст. л.
Кунжут (жареный) — 2 ст. л.
Лук зеленый (мелко нарезанный) — 2 шт";"Шаг 1: В отдельной ёмкости смешать растопленное сливочное масло, перец красный жгучий и мисо- пасту. Тем временем, в глубокой ёмкости, у которой есть крышка, разогреть оливковое масло, добавить лук и жарить его на огне чуть ниже среднего минут 10 до размягчения.
Шаг 2: Добавить чеснок и имбирь. Продолжать готовить ещё 4 минуты.
Шаг 3: Добавить зелень (в моем случае каволо Неро), готовить ещё пять минут.
Шаг 4: Добавить морковь и рис. Залить водой. Готовить под крышкой 10 минут.
Шаг 5: Добавить соевый соус. Затем, смазать филе трески мисо- маслом и отправить их в глубокую ёмкость поверх риса. Продолжать готовить на пару под крышкой ещё 8 минут. Дать треске "" отдохнуть "" 10 минут. Крышку не снимать.
Шаг 6: Посыпать жареным кунжутом и зеленым луком.
Шаг 7: Разложить по блюдам. Приятного вам аппетита.";121.7 ккал;5.3 г;6.6 г;11.2 г
https://www.povarenok.ru/recipes/show/183536/;Картофельный салат со свеклой, скумбрией, хреном;Салаты;"Картофель (желательно молодой, нарезанный) — 500 г
Яйцо куриное — 4 шт
Масло оливковое — 3 ст. л.
Свекла (готовая, нарезанная на половинки) — 125 г
Уксус (бальзамик) — 1 ст. л.
Сахар (демерара, коричневый сахар) — 1 ст. л.
Крем фреш — 120 г
Хрен — 2 ч. л.
Укроп — 1/2 пуч.
Скумбрия (копчёная, филе, нарезанная на мелкие кусочки) — 160 г";"Шаг 1: Разогреть духовку до 220С. В чан с кипящей слегка подсолёной водой поместить картофель и варить 8 минут. Процедить картофель и под крышкой хорошенько встряхнуть его. Выложить картофель в ёмкость для запекания. Смешать с двумя столовыми ложками оливкового масла. Посыпать солью по вкусу. Запекать 30 минут.
Шаг 2: В салатницу выложить нарезанную свеклу, добавить оставшееся оливковое масло, сахар и уксус. Перемешать. Добавить копчёную скумбрию.
Шаг 3: В отдельной ёмкости смешать крем фреш, хрен и щепотку соли. Тем временем, в салат добавить картофель. Посыпать укропом.
Шаг 4: Отваривать яйца 6,5 минут. Разрезать их на половинки. Добавить в салат.
Шаг 5: Подавать с соусом из крем фреш и хрена на стороне. Приятного вам аппетита.";152.9 ккал;5.7 г;9.4 г;11.2 г
https://www.povarenok.ru/recipes/show/183535/;Салат. Грибы и фасоль с постным майонезом;Салаты;"Шампиньоны — 250 г
Лук репчатый — 1 шт
Морковь — 1 шт
Масло растительное — 250 г
Фасоль консервированная — 1 бан.
Сок лимонный — 1 ст. л.
Чеснок — 2 зуб.
Сахар — 1/4 ч. л.
Соль — 1 ч. л.
Специи — по вкусу";"Шаг 1: Шампиньоны. Промыл, почистил, нарезал на удобносъедаемые ломтики.
Шаг 2: Головку лука средних размеров порубил. Постарался некрупно, чтобы. Морковку натёр на крупной тёрке. А потом традиционно - лук в горячее масло и томил до исчезновения резкости луковой. И во вкусе, и в аромате. Морковку тоже в сковороду. К луку. Не увеличивая нагрева, никакого «жарил», томил вместе с луком.
Шаг 3: До, что называется, готовности. Как определить? А как станет вкусно — значит и готово!
Шаг 4: В другую сковороду тоже немного масла и грибы туда. Томил грибы на среднем нагреве.
Шаг 5: Очень быстро из грибов начнет выделяться сок. Его будет много.
Шаг 6: Не увеличивая нагрева, постоянно перемешивая выпарил сок до практически сухой сковороды. Чеснока я добавил ползубка. На мой вкус больше не надо. И еще три минуты, не меняя режима нагрева, грибы потомил.
Шаг 7: Фасоль. У меня белая, но можно и красную использовать. Не критично.
Шаг 8: Собираю салат. Всё в один салатник. Грибы. Лукоморковь. Фасоль. Майонез.
Шаг 9: Два слова про майонез. Я сделал постный, т. к. пост на дворе, как уже было сказано. Рассол от фасоли — это будет как основа. По щепотке сахара и соли, столовую ложку лимонного сока. Я горчицу не добавлял. Кому хочется «заострить» чайную ложку (если это будет обычная горчица - острая) достаточно будет, чеснок тоже опционально. Смешать все в чаше блендера. Начав сбивать добавлять растительное масло. Чем больше добавить масла, тем гуще получится майонез. И второй момент. Все ингридиенты должны быть комнатной температуры. Ну и при помощи погружного миксера сбить соус.
Шаг 10: Вот. И как-то так. Я, извините, повторюсь. Получилось очень вкусно. Я майонез очень люблю и всего его использую. Даже, например, с солянкой предпочитаю не сметану, а его - майонез. Так вот, ответственно заявляю, получился вкусный соус, без этой излишней жирности. И к этом салату вполе себе к месту. Да. Соли там, перца и прочего в салат добавляйте себе сами. Что и сколько нравится.";252.5 ккал;3.9 г;22.1 г;10 г
https://www.povarenok.ru/recipes/show/183534/;Башенки из свеклы и груши;Закуски;"Свекла (2-3 штуки/~200 г /варёная) — 2 шт
Груша (конференц) — 1 шт
Фета (по вкусу) — 100 г
Листья салата / Салат (для подачи/ любой, у меня рукола) — по вкусу
Сок лимонный — по вкусу
Соль — 1 щепот.
Масло оливковое (~1-2 ложки) — 1 ст. л.
Орехи грецкие — по вкусу";"Шаг 1: Приготовить ингредиенты. Груша нужна спелая, но не переспелая.
Шаг 2: Помыть грушу и нарезать её не очень тонкими кружками, вырезать сердцевину, я натёрла на тёрке.
Шаг 3: Точно также нарезать варёную свеклу.
Шаг 4: На тарелку, на которой будете подавать, положить кружочек свеклы, кружочек груши, фету покрошить, повторить слои. Разложить вокруг салат.
Шаг 5: Сбрызнуть лимонным соком и оливковым маслом, по необходимости посолить (мне не понадобилось). Украсить грецким орехом.
Шаг 6: Это восхитительно вкусно!
Шаг 7: Большое спасибо моей подружке за восхитительную красоту, украсившую наш праздничный стол!";114.1 ккал;3.3 г;7.4 г;8.8 г
https://www.povarenok.ru/recipes/show/183533/;Салат из яблок, петрушки и фундука;Салаты;"Уксус — 1 ст. л.
Горчица — 1 ч. л.
Чеснок (мелко нарезанный) — 1 зуб.
Соль — по вкусу
Лимон (сок) — 1/2 шт
Лук репчатый (очищенный и мелко нарезанный) — 1 шт
Фундук — 60 г
Петрушка (руками разобрать на листья) — 35 г
Яблоко (крупный, разрезать на четвертинки, а затем мелко нарезать) — 1 шт
Масло оливковое — 60 мл
Мед — 1 ч. л.
Листья салата / Салат (мелко нарезанных) — 8 шт
Перец черный — по вкусу";"Шаг 1: Сначала готовим маринад. В отдельной ёмкости смешайте лук, уксус, мед, горчицу, чеснок и лимонный сок. Посолите и поперчите по вкусу. Добавьте в холодильник минимум на 20 минут.
Шаг 2: В сковороде жарить фундук 5-6 минут. В салатнице соединить фундук с петрушкой.
Шаг 3: Разделить яблоко на четвертинки, затем тонко нарезать.
Шаг 4: В салатницу добавить яблоко и салатные листья.
Шаг 5: Полить салат маринадом и оливковым маслом. Можно подавать. Приятного аппетита.";190 ккал;2.5 г;16.5 г;8.1 г
https://www.povarenok.ru/recipes/show/183531/;"Салат с креветками ""8 Марта""";Салаты;"Креветки (варёные) — 100 г
Огурец — 1 шт
Перец сладкий красный — 0,5 шт
Сельдерей черешковый — 1 шт
Лук зеленый — 1 веточ.
Чеснок — 1 зуб.
Сок лимонный (1-2 ст.л., по вкусу) — 1 ст. л.
Соль — по вкусу
Перец черный — по вкусу
Йогурт (у меня домашний) — 100 г
Майонез — 1 ст. л.
Горчица (у меня дижонская) — 1 ч. л.";"Шаг 1: Приготовить ингредиенты, помыть и почистить овощи.
Шаг 2: Мелкими кубиками нарезать огурец, сельдерей, сладкий перец и зелёный лук.
Шаг 3: Также нарезать варёные креветки и очень мелко чеснок.
Шаг 4: Смешать йогурт, майонез, горчицу и соль/чёрный перец и лимонный сок. Добавить к овощам и перемешать.
Шаг 5: Для праздничной подачи разложить по бокалам.
Шаг 6: Дайте салату настояться хотя бы минут пятнадцать и можно подавать.
Шаг 7: Очень вкусный, освежающий салат!";54 ккал;3.4 г;2.1 г;5.9 г
https://www.povarenok.ru/recipes/show/183530/;Запеканка с макаронами, фаршем и фетой;Горячие блюда;"Фарш мясной (говяжий) — 500 г
Макаронные изделия / Макароны — 350 г
Лук репчатый — 1 шт
Чеснок — 2 зуб.
Сливки (у меня 12%) — 250 мл
Томаты пассерованные — 350 г
Фета — 150 г
Соль — 1 ч. л.
Перец черный — 1 ч. л.
Паприка сладкая — 1 ч. л.
Бульон — 500 мл
Масло оливковое — 2 ст. л.
Сыр голландский (50-100 г) — 80 г";"Шаг 1: Приготовить ингредиенты. Лук и чеснок почистить, сыр (у меня Гауда) натереть на тёрке.
Шаг 2: На оливковом масле обжарить фарш до побеления. Пока фарш обжаривается, нарезать мелко лук и чеснок.
Шаг 3: Добавить нарезанные лук и чеснок, обжарить ещё пару минут всё вместе.
Шаг 4: Влить сливки, пассерованные томаты и бульон, посолить/поперчить и добавить сладкую паприку.
Шаг 5: И варить минут пять. Включить духовку для разогрева на 200 градусов.
Шаг 6: Всыпать макароны в форму для запекания.
Шаг 7: Влить соус и перемешать. Сверху раскрошить фету. Накрыть форму фольгой и запекать минут 30-40 до готовности макарон (я одну попробовала).
Шаг 8: Когда макароны готовы, посыпать натёртым сыром и запекать ещё минут десять до зарумянивания.
Шаг 9: Перед употреблением остудить минут десять.
Шаг 10: Подавать с зелёным салатом.
Шаг 11: Запеканка очень простая, но тем не менее вкусная!";137.4 ккал;4.8 г;7.3 г;6.7 г
https://www.povarenok.ru/recipes/show/183529/;Запеченый картофель в маринаде с перцем;Салаты;"Картофель (желательно молодой) — 1 кг
Огурец маринованный (мелко нарезанные) — 4 шт
Рассол — 100 мл
Масло оливковое — 100 мл
Соль — по вкусу
Перец черный — по вкусу
Перец чили — 1 шт
Лимон (сок) — 1 шт
Сыр твердый (чедар, натёртый на крупной тёрке) — 100 г
Листья салата / Салат (листья разорваны руками на кусочки) — 1 пуч.";"Шаг 1: Разогрейте духовку до 200С. В глубокой емкости в кипящей, слегка подсоленной воде варить картофель 10-20 минут. Процедить. Затем в ёмкость для запекания выложить картофель, влить две столовых ложки оливкового масла и 50 мл огуречного рассола. Запекать 15-20 минут.
Шаг 2: Слегка придавить картофель ложкой, до того, как он развалится и обнажит свою рассыпчатую структуру. Добавить ещё 2 столовых ложки оливкового масла, перемешать. Запекать в духовке 30-40 минут, перевернув картофель один раз посередине приготовления, до золотистости и хрустящести.
Шаг 3: На сухой сковороде жарить перец чили до частичного обугливания. Охладить, очистить от кожицы, прожилок и зёрен. Мякоть мелко порубить и поместить в салатницу с оставшимся оливковым маслом и лимонным соком.
Шаг 4: В ту же салатницу выложить запечённый картофель и маринованные огурцы. Пока картофель ещё горячий, влить оставшиеся 50 мл огуречного маринада. Посыпать натёртым чедаром. Добавить салатные листья. Откорректируйте на соль/ перец. Можно подавать. Приятного вам аппетита.";97.5 ккал;2.7 г;5.3 г;9.8 г
https://www.povarenok.ru/recipes/show/183528/;Салат с фасолью, огурцами и яйцами;Салаты;"Фасоль консервированная (красная в с/с) — 200 г
Огурец (длинный) — 1 шт
Яйцо куриное (сваренное вкрутую) — 2 шт
Чеснок (1-2 зубка) — 1 зуб.
Соль — по вкусу
Перец черный — по вкусу
Майонез — по вкусу
Петрушка (свежая) — по вкусу";"Шаг 1: Из банки с фасолью слить жидкость и хорошенько промыть ее под проточной водой.
Шаг 2: Затем дать воде стечь.
Шаг 3: Огурец помыть и нарезать мелкими кубиками.
Шаг 4: Яйца очистить от скорлупы и мелко нарезать.
Шаг 5: Чеснок очистить и мелко покрошить.
Шаг 6: Петрушку вымыть, обсушить и мелко нарезать.
Шаг 7: В глубокую миску выложить все нарезанные ингредиенты, добавить соль, перец, майонез и все хорошо перемешать до однородного состояния.
Шаг 8: *
Шаг 9: *
Шаг 10: Приятного аппетита!
Шаг 11: *
Шаг 12: *
Шаг 13: *";92.7 ккал;6.6 г;2.8 г;10 г
https://www.povarenok.ru/recipes/show/183527/;Бирманский суп с креветками (Кхао cве);Бульоны и супы;"Масло растительное — 2 ст. л.
Корица — 1 ч. л.
Лук красный (нарезанный полумесяцами) — 1 шт
Чеснок (мелко нарезанные) — 3 зуб.
Имбирь — 1 ч. л.
Перец красный жгучий — 1 ч. л.
Перец чили (убрать прожилки и семена, мелко нарезать) — 1 шт
Куркума — 1 ч. л.
Бульон (куриный) — 400 мл
Молоко кокосовое — 400 мл
Креветки (Королевские, готовые) — 200 г
Соус (рыбный) — 2 ст. л.
Лайм (сок) — 1 шт
Сахар — 1 ст. л.
Лапша (заранее приготовленная в соответствии с инструкциями) — 250 г
Яйцо куриное (сваренные в крутую, разрезанные на половинки) — 4 шт";"Шаг 1: В глубокой емкости разогрейте масло. Добавьте лук и корицу. Готовьте на огне чуть ниже среднего минут пять до размягчения и карамелизации лука.
Шаг 2: Добавьте чеснок, имбирь и перец чили. Готовьте 1-2 минуты до ароматности.
Шаг 3: Посыпьте порошком красным жгучим и куркумой. Готовьте ещё минуту. Затем влейте бульон и кокосовое молоко. Доведите до кипения. Резко уменьшите огонь и тушите ещё 10 минут.
Шаг 4: Наконец, добавьте готовую лапшу, креветки, сахар, рыбный соус и яйца. Полейте соком лайма. Приятного аппетита. .";121.9 ккал;6.7 г;7.2 г;7.5 г
