url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/180704/;"Рулет закусочный ""Рождественское полено""";Закуски;"Яйцо куриное — 4 шт
Мука пшеничная / Мука (с горкой - у меня 90 гр) — 3,5 ст. л.
Майонез — 125 г
Тунец (кусочками в собственном соку ТМ Fortuna) — 0.5 бан.
Яйцо куриное (отварное) — 2 шт
Крабовые палочки — 100 г
Зелень — по вкусу
Майонез — 40 г
Сметана — 1 ст. л.
Тунец (кусочками в собственном соку ТМ Fortuna) — 0.5 бан.
Сыр творожный — 100 г
Перец белый
Фисташки — по вкусу";"Шаг 1: Венчиком перемешать яйца. Добавить майонез.
Шаг 2: Хорошо перемешать венчиком.
Шаг 3: В чашу просеять муку и постепенно влить яичную смесь, хорошо размешивая.
Шаг 4: Противень смазать маслом и присыпать мукой. Излишки муки стряхнуть. Вылить тесто. Разровнять ложкой.
Шаг 5: Духовка разогрета на 200 градусов. Выпекать 15-20 минут - ориентируйтесь на свою духовку! Снять корж с противня и горячим завернуть.
Шаг 6: Пока корж остывает до теплого, сделать начинку. Крабовые палочки порезать как можно мельче. Тунец отцедить.
Шаг 7: Добавить к крабовым палочкам очень мелко порезанные яйца, зелень и тунец. Добавить майонез и сметану. Перемешать - масса не должна быть сухой! Я добавляла немного жидкости из-под тунца. Откорректировать на свой вкус.
Шаг 8: Развернуть теплый рулет. Выложить начинку
Шаг 9: Свернуть рулетом. Концы рулета немного обрезать под углом.
Шаг 10: В чашу выложить тунец, творожный сыр и белый перец.
Шаг 11: Пробить блендером.
Шаг 12: Рулет оформить в виде полена - рулет порезать на 3 части - самую длинную, среднюю и короткую. Короткую и среднюю приложить к бокам самой длинной части. Нанести покрытие. Провести по поверхности зубчиками вилки. По желанию украсить молотыми фисташками. Поставить в холодильник минимум на пару часов.";236.3 ккал;12.1 г;16.8 г;8.4 г
https://www.povarenok.ru/recipes/show/180703/;Рис с тунцом и овощами;Горячие блюда;"Рис (ёмкость стакана - 200 мл, длиннозерный пропаренный рис) — 0,5 стак.
Вода — 200 мл
Соль — по вкусу
Масло оливковое (из банки желтопёрого тунца с оливковым маслом ТМ FORTUNA) — 1 ст. л.
Масло оливковое (рафинированное) — 1 ст. л.
Лук репчатый (мелкая луковица) — 1 шт
Морковь (мелкая морковь ~ 10 см) — 1 шт
Перец болгарский (красный) — 0,5 шт
Тунец (ТМ FORTUNA филе желтопёрого тунца с добавлением оливкового масла) — 90 г
Соль — по вкусу
Перец черный — по вкусу
Кунжут — 1 ст. л.
Лук зеленый (зелёная часть пера от одной луковицы) — 1 веточ.
Соус (густой бальзамический соус) — 1 ч. л.";"Шаг 1: Готовим всё продукты, которые нам понадобятся. Рис нужно промыть хотя бы в одной воде, несмотря на то, что он пропаренный. Поставить варить в кастрюле, залив водой в пропорции: 1 часть риса к 2 частям воды. Посолите. Пока варится рис, порежьте овощи мелким кубиком (меньше одного см).
Шаг 2: В рецепте использую тунец ТМ FORTUNA филе желтопёрого тунца с добавлением оливкового масла. Тунец аккуратно выньте из масла на блюдечко. Покрошите филе на кусочки не совсем уж мелкие. Рис сварился. Заправим его маслом из банки. Там оно оливковое.
Шаг 3: На сковороду наливаем масло любое растительное рафинированное. У меня оливковое. Греем его и выкладываем лук. Золотим его до мягкости и добавляем морковь. Я больше овощи для себя притомлю, чем обжарю. Убавлю огонь на минимум и буду готовить под крышкой. Морковь готовим до мягкости и выкладываем перец болгарский. Овощи в общей сложности я томила минут 10. Выкладываем кусочки тунца.
Шаг 4: Выкладываем рис. Держим на огне ещё пару минут, перемешивая. Перчим и досаливаем по вкусу.
Шаг 5: Для подачи режем мелко зелёные перья лука и готовим кунжут.
Шаг 6: Готов рис с тунцом и овощами.
Шаг 7: Подавать буду красиво и празднично каждому индивидуально, выложив рис в кольцо (D моего кольца - 8 см и высота - 6 см). Перед тем как выложить рис в кольцо, внутреннюю сторону его обмажьте немного маслом. Так легко будет его снять со сформированного риса и стопочка останется целой, ни одна рисинка не упадёт.
Шаг 8: Присыпаем верх кунжутом и зелёным луком. Капаем на тарелку густой бальзамический соус. У меня готовый.
Шаг 9: Полезно, легко, красиво.";136 ккал;5.7 г;11.1 г;3.6 г
https://www.povarenok.ru/recipes/show/180702/;"Галета ""Тунец и картофель""";Выпечка;"Вода (кипяток) — 140 мл
Масло растительное — 50 мл
Мука пшеничная / Мука — 300 г
Разрыхлитель теста (без горки) — 1 ч. л.
Соль — 1 ч. л.
Картофель (450 г) — 3..4 шт
Тунец (рубленый, с маслом, ТМ FORTUNA) — 75 г
Петрушка — 3..4 веточ.
Лист лавровый — 1 шт
Лук репчатый — 1/4 шт
Смесь перцев — по вкусу
Соль — по вкусу";"Шаг 1: Для начинки отварите картофель с добавлением лука, соли и лаврового листа.
Шаг 2: Пока варится картофель, для теста смешайте масло, соль и кипяток.
Шаг 3: Всыпьте половину муки с разрыхлителем, перемешайте.
Шаг 4: Добавьте оставшуюся муку и замесите эластичное тесто. Накройте и оставьте минимум на полчаса.
Шаг 5: Слейте бульон от картофеля в отдельную емкость, выбросите лавровый лист и лук. Добавьте немного бульона к картофелю, разомните в пюре.
Шаг 6: Добавьте филе тунца вместе с маслом, рубленную зелень петрушки, соль и смесь перцев по вкусу. Хорошо перемешайте.
Шаг 7: Тесто раскатайте в круг, выложите остывшую начинку.
Шаг 8: Заверните края теста и закрепите вокруг начинки, формируя галету.
Шаг 9: Переложите галету на противень, застеленный бумагой для выпечки. Готовьте при 190*С около 35 минут.
Шаг 10: Остудите галету на решетке и подавайте к столу.";182.2 ккал;5.2 г;5.1 г;29.3 г
https://www.povarenok.ru/recipes/show/180701/;"Салат ""Малагский""";Салаты;"Тунец (ТМ FORTUNA) — 1 бан.
Картофель (вареный в ""мундире"") — 2 шт
Яйцо куриное (вареное) — 2 шт
Апельсин — 1 шт
Маслины (или оливки) — 10 шт
Помидоры черри — 10 шт
Листья салата / Салат (или руккола) — 1 шт
Масло оливковое — 2 ст. л.
Соль — по вкусу
Перец черный (молотый) — по вкусу
Сок лимонный — 1 ст. л.";"Шаг 1: Заранее отвариваем картофель в ""мундире"" и яйца. Картофель чистим, режем дольками, кладём на блюдо.
Шаг 2: На картофель кладём микс салата или рукколу. Апельсин чистим, филируем, кладём на картофель.
Шаг 3: Далее кладём кусочки тунца. У меня - ТМ FORTUNA.
Шаг 4: Сверху кладём порезанные пополам маслины и помидоры черри, дольки яиц.
Шаг 5: Посыпаем солью, перцем, сбрызгиваем соком лимона и оливковым маслом.
Шаг 6: Приятного аппетита!";105.4 ккал;6.9 г;5 г;6.8 г
https://www.povarenok.ru/recipes/show/180700/;"Закуска ""Елочка""";Закуски;"Шпинат — 100 г
Яйцо куриное — 3 шт
Мука пшеничная / Мука — 60 г
Соль — 1 ч. л.
Тунец (ТМ ""Фортуна"" полосатый рубленный) — 1 бан.
Сливки (33-35 % жирности) — 100 мл
Желатин — 7 г
Соль — 1 щепот.
Перец черный — 1 щепот.";"Шаг 1: В первую очередь необходимо приготовить тесто. Для этого подготовьте все необходимые ингредиенты.
Шаг 2: Яйца разделите на желтки и белки. В емкости смешайте яичные желтки и листья шпината и все пробейте погружным блендером до однородной кашицы. Затем всыпьте муку и еще раз перемешайте до однородности. Белки взбейте с щепоткой соли в устойчивую массу и аккуратно перемешайте со шпинатной массой.
Шаг 3: Массу распределите равномерным слоем на противне, застеленным бумагой для выпечки. Выпекайте в разогретой до 180*духовке, в течение 8 - 10 минут до сухой шпажки. Готовый бисквит остудите до комнатной температуры.
Шаг 4: Из бисквита вырежьте заготовки для закуски. У меня получилось 8 штук. Из плотной бумаги подготовьте конусы, которые необходимы для формирования закусочных пирожных и установите на любой удобной основе.
Шаг 5: Для мусса подготовьте необходимые ингредиенты. Желатин залейте небольшим количеством холодной воды и оставьте на несколько минут для набухания. Сливки взбейте в пышную устойчивую массу.
Шаг 6: Отложите в высокий стакан, немного взбитых сливок, добавьте тунец ТМ ""Фортуна"" ( жидкость слейте ) и пробейте до однородности погружным блендером. Затем смешайте с основной массой взбитых сливок и перемешайте.
Шаг 7: Желатин подогрейте (но не кипятите) и тонкой струйкой влейте в сливочную массу, перемешайте до однородности миксером. Готовый мусс переложите в кондитерский мешок.
Шаг 8: Наполните конусы муссом и сверху уложите донышки. Поставьте в холодильник до полного застывания.";159.1 ккал;14.1 г;8.1 г;7.3 г
https://www.povarenok.ru/recipes/show/180699/;"Подкопченная ""Мимоза""";Салаты;"Картофель — 2 шт
Тунец (ТМ ""Фортуна"" с ароматом копчения) — 1 бан.
Яйцо перепелиное (копченые) — 8 шт
Майонез — 6 ст. л.
Морковь — 1 шт
Лук зеленый — 6 веточ.
Сыр твердый — 100 г
Соль — 1 ч. л.";"Шаг 1: Для приготовления салата, подготовьте все необходимые ингредиенты. Картофель и морковь отварите до готовности.
Шаг 2: Картофель натрите на терке, посолите по вкусу и смешайте с небольшим количеством майонеза. Половину этой нормы уложите на дно формы для салата.
Шаг 3: Сверху на картофель уложите нашинкованный зеленый лук и морковь (натертая на терке и смешанная с майонезом).
Шаг 4: Следующий слой- консервированный тунец ТМ ""Фортуна"" с ароматом копчения.
Шаг 5: Очередной слой - сыр, натертый на мелкой терке и смешанный с небольшим количеством майонеза.
Шаг 6: Сверху на сырный слой уложите копченые перепелиные яйца, натертые на терке и смешанные с небольшим количеством майонеза. Последующие слои дублируют предыдущие.";151 ккал;10.7 г;8.9 г;7.1 г
https://www.povarenok.ru/recipes/show/180698/;"Фаршированные яйца ""Глаз дракона""";Закуски;"Яйцо куриное — 1 шт
Тунец (консервированный тунец FORTUNA) — 1 ст. л.
Пармезан (натертый на терке) — 2 ст. л.
Чеснок — 1 зуб.
Майонез — 1 ч. л.
Огурец (для украшения) — 2 ломт.
Перец чили (для украшения) — 1 ломт.
Лук красный (для украшения) — 1 ломт.";"Шаг 1: Яйца сварить вкрутую и аккуратно разрезать пополам. Желток натереть на терке. Сыр натереть на терке. Консервированного тунца FORTUNA размять вилкой. Добавить майонез и маленький зубчик чеснока.
Шаг 2: Перемешать. Для одного яйца этого много, паштет остался.
Шаг 3: Наполнить половинки белка сырно-тунцовым паштетом.
Шаг 4: Оформить закуску в виде глаз рептилии. Зрачок сделать из синего лука или маслины. Из ломтиков огурца вырезать мякоть и сделать зелёную ражужку. Из чили сделать красные прожилки.";171.9 ккал;13.3 г;10.5 г;5.4 г
https://www.povarenok.ru/recipes/show/180697/;Камбала в соусе карри запеченная в духовке;Горячие блюда;"Камбала (небольшая, ~ 700 г.) — 3 шт
Карри (желтая неострая паста, ~ 10 г.) — 1 ч. л.
Перец красный жгучий — по вкусу
Кумин (без горки) — 1 ч. л.
Тмин (без горки) — 1 ч. л.
Орех мускатный (~ на кончике ножа) — по вкусу
Масло оливковое (~ 50-60 мл., нерафинированное)
Соль — по вкусу
Перец черный (молотый) — по вкусу
Помидоры черри (по желанию)";"Шаг 1: Тмин и кумин слега истолочь в ступке и смешать с красным жгучим перцем, мускатным орехом. К специям добавить карри и оливковое масло. Хорошо перемешать.
Шаг 2: У рыбы отрезать голову, хвост, плавники, удалить внутренности и темную кожицу, нарезать на порционные кусочки и замариновать в масляной смеси на пару часов в холодильнике. При необходимости добавить соль.
Шаг 3: Разогреть духовку до 200 С (режим =). Выложить рыбу со всей смесью на противень и запекать ~ 10 мин.
Шаг 4: Затем достать из духовки, между рыбой положить веточки черри. Выделившимся соком обмазать помидоры с камбалой и снова поставить в духовку ~ на 8-10 мин. Черри должны быть комнатной t.
Шаг 5: После достать из духовки, посыпать молотым черным перцем. Подавать горячей.
Шаг 6: Приятного аппетита!";100.3 ккал;15.5 г;4.1 г;0.5 г
https://www.povarenok.ru/recipes/show/180696/;"Закуска ""Малышки с тунцом""";Закуски;"Тесто слоеное дрожжевое — 300 г
Тунец (ТМ "" FORTUNA"" в собственном соку кусками) — 100 г
Яйцо куриное (вареное) — 1 шт
Лук репчатый — 50 г
Масло растительное — 1 ст. л.
Майонез — 1 ч. л.
Соль — по вкусу";"Шаг 1: Подготовьте все необходимые ингредиенты для приготовления закуски ""Малышки с тунцом"". Тесто разморозьте, с тунца слейте жидкость.
Шаг 2: Немного посыпьте мукой стол и положите тесто. Не раскатывая, порежьте их на квадратики, чтобы можно было в дальнейшем просто положить в рот. Разложите на пергаменте на небольшом расстоянии, покройте и дайте постоять 20-30 минут, чтобы поднялись. Смажьте верх яйцом, только смотрите, чтобы яйцо не стекла на бока. Яйцо заклеит слои, и они не расслоятся.
Шаг 3: Поставьте противень в горячую духовку и выпекайте в течение 10-12 минут, чтобы они пропеклись, поднялись и стали румяные. Выньте противень из духовки и остудите.
Шаг 4: Репчатый лук порежьте и обжарьте на растительном масле до мягкости, остудите.
Шаг 5: В чашу блендера положите порезанное яйцо, обжаренный лук, майонез и консервированный тунец ТМ ""FORTUNA"". Пробейте все до однородной массы, при необходимости посолите и поперчите по вкусу.
Шаг 6: Каждый квадратик разделите на две части и положите рыбную массу. Сверху положите верхнюю часть и немного прижмите.
Шаг 7: Ну вот и все. Хороших вам праздников и с наступающим Новым годом!";297.6 ккал;10.2 г;15.4 г;29.1 г
https://www.povarenok.ru/recipes/show/180695/;Подушечки из слоеного теста с начинкой;Закуски;"Тесто слоеное дрожжевое (1 пласт) — 250 г
Тунец (185 г, консервированный в масле, FORTUNA) — 1 бан.
Икра овощная (кабачковая) — 5 ст. л.
Сыр полутвердый (тертый) — 3 ст. л.
Масло сливочное (для смазки пергамента) — 10 г
Желток яичный — 1 шт
Кунжут — 2 ст. л.
Мука пшеничная / Мука — 1 ст. л.
Укроп (для украшения) — 3 веточ.";"Шаг 1: 1. Замороженное тесто достаем из морозильной камеры за 20 минут до начала приготовления. Подпыляем столешницу мукой и выкладываем тесто.
Шаг 2: 2. Раскатываем тесто до увеличения в 2,5 раза.
Шаг 3: 3. Получился пласт 30 *33 см. Протыкаем пласт вилкой.
Шаг 4: 4. Смазываем пласт кабачковой икрой (4-5 ст. л.).
Шаг 5: 5. Из банки с консервированным тунцом, сливаем масло.
Шаг 6: 6. Разминаем кусочки тунца вилкой.
Шаг 7: 7. Добавляем 2 ст. л. масла (то что из банки) и перемешиваем.
Шаг 8: 8. Раскладываем рыбку на 1/2 часть пласта теста.
Шаг 9: 9. Трем на мелкой терке сыр и посыпаем слой рыбы.
Шаг 10: 10. Закрываем начинку, второй половинкой пласта.
Шаг 11: 11. И нарезаем небольшие квадратики (4*4 см)
Шаг 12: 12. Противень застилаем пекарской бумагой и смазываем ее сливочным маслом.
Шаг 13: 13. Раскладываем квадратики на противень. Накрываем заготовки полотенцем и оставляем минут на 20 в теплом месте для подъема и увеличения теста в 2 раза.
Шаг 14: 14. Затем смазываем квадратики рыбьим маслом и посыпаем обжаренным на сухой сковороде кунжутом.
Шаг 15: 15. Вместо масла, можно смазать квадратики взбитым желтком.
Шаг 16: 16. Выпекаем квадратики в разогретой до 180 С духовке, минут 20. К такой закуске, можно подать томатный сок и томатный соус. Приятного аппетита!";238.6 ккал;12.9 г;13.3 г;19.5 г
