url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/169391/;"Завтрак ""С любовью!""";Закуски;"Бублик (Или булочка) — 1 шт
Сыр мягкий (Фетакса от Хохланд) — по вкусу
Яйцо куриное — 2 шт
Авокадо — 0.5 шт
Банан — 0.5 шт
Хурма — 0.5 шт";"Шаг 1: Яйца положить в холодную воду и варить после закипания 3 минуты, тогда желток будет слегка жидкий. Бублик или булочку разрезать пополам и выложить пластинками сыра обе половинки.
Шаг 2: Авокадо почистить и нарезать дольками.
Шаг 3: Банан и хурму нарезать дольками.
Шаг 4: Яйца почистить, разрезать пополам. Вот и все! Хорошее настроение гарантировано!";156 ккал;5.2 г;8.4 г;16.1 г
https://www.povarenok.ru/recipes/show/169390/;Салат со свеклой и баклажанами;Салаты;"Баклажан (300 гр.) — 1 шт
Свекла (вареная) — 250 г
Орехи грецкие — 50 г
Чеснок — 2 зуб.
Масло растительное (для жарки) — 2-3 ст. л.
Сыр твердый — 30 г
Сыр творожный (ТМ Hochland) — 70 г
Сметана (или майонез) — 1 ст. л.";"Шаг 1: Баклажан помыть, нарезать кружочками. Замочить в холодной, подсоленной воде на 20 мин, чтобы ушла лишняя горечь. Затем обсушить бумажным полотенцем.
Шаг 2: Обжарить баклажаны с обеих сторон до золотистого цвета на растительном (или оливковом) масле.
Шаг 3: Переложить на блюдо, застеленное салфетками, чтобы впиталось лишнее масло. Затем порезать кубиками.
Шаг 4: Свеклу очистить от кожуры, нарезать кубиками.
Шаг 5: Грецкие орехи измельчить в блендере.
Шаг 6: Творожный сыр смешать со сметаной.
Шаг 7: Соединить баклажаны, свеклу, творожный сыр со сметаной, грецкие орехи и чеснок, выдавленный через пресс. По желанию добавить соль и любимую зелень.
Шаг 8: Сервировать салат с помощью кулинарного кольца. Сверху посыпать сыром, натёртым на мелкой тёрке.";140.5 ккал;3.9 г;10.3 г;27 г
https://www.povarenok.ru/recipes/show/169389/;"Завтрак ""Предпраздничный""";Выпечка;"Шпинат — 70 г
Молоко (200 мл.) — 2 стак.
Яйцо куриное — 2 шт
Сахар — 3 ч. л.
Соль — 0,5 ч. л.
Мука пшеничная / Мука (200 мл.) — 1 стак.
Масло растительное — 2 ст. л.
Сыр творожный — 140 г
Укроп — 2 веточ.
Огурец — 0.5 шт
Форель (Слабосоленая (или другая красная рыба)) — по вкусу
Ассорти фруктовое — по вкусу
Молоко сгущенное — по вкусу";"Шаг 1: Вымытый и обсушенный шпинат положить в чашу блендера, залить 1 стаканом молока и измельчить.
Шаг 2: К молочной смеси добавить яйца, соль, сахар, масло. Размешать. Порциями добавить муку, размешать. Второй стакан молока нагреть до кипения, тонкой струйкой добавить в тесто.
Шаг 3: Выпекать на смазанной маслом, хорошо нагретой сковороде. Блинчики не рвутся, хорошо переворачиваются. У меня получилось 11 шт.
Шаг 4: Вымытый и обсушенный укроп мелко нарезать и смешать с половиной творожного сыра. Намазать часть блинчиков.
Шаг 5: Сверху выложить нарезанный огурец и рыбу. Завернуть трубочкой и разрезать, как больше нравится.
Шаг 6: Можно подавать не только на завтрак, но и на праздничный стол.
Шаг 7: Другую часть блинчиков намазать оставшимся творожным сыром.
Шаг 8: Свернуть блинчик треугольником и выложить на блюдо елочкой.
Шаг 9: Сверху украсить любыми фруктами или ягодами. Полить сгущеным молоком или посыпать сахарной пудрой. С наступающим!";144 ккал;5.5 г;6.7 г;15.5 г
https://www.povarenok.ru/recipes/show/169388/;"Салат ""Красавица""";Салаты;"Крабовые палочки — 100 г
Помидор — 1 шт
Огурец — 2 шт
Кукуруза — 100 г
Лук зеленый — 1 пуч.
Соль — по вкусу
Майонез — по вкусу";;75.7 ккал;3.2 г;1 г;13.5 г
https://www.povarenok.ru/recipes/show/169387/;Капустная лепешка без муки;Закуски;"Капуста белокочанная / Капустa — 300 г
Морковь — 1/3 шт
Яйцо куриное — 3 шт
Лук зеленый — 1 пуч.
Соль — по вкусу
Перец черный — по вкусу
Паприка сладкая — 0,5 ч. л.";"Шаг 1: Мелко шинкуем капусту и морковь. Морковь можно натереть на мелкой терке.
Шаг 2: Яйца разболтаем вилкой и добавим к овощам.
Шаг 3: Добавляем нарезанный зеленый лук. Обязательно рекомендую его добавить, он придает лепешкам мясной привкус.
Шаг 4: Солим, перчим, добавляем паприку. Хорошо все размешаем.
Шаг 5: На разогретую сковороду выкладываем половину теста, немного утрамбуем. Жарим на небольшом огне 5 минут.
Шаг 6: С помощью тарелки перевернем на другую сторону лепешку. Жарим 5 минут и потом ещё по 2 минуты с двух сторон, чтобы капуста и морковка прожарились. Огонь средний.
Шаг 7: Подаём лепешки с пылу с жару со сметаной. По вкусу вроде бы и мясо и картошка в лепешке присутствует, я капусту не очень люблю, но эти лепешки буду готовить ещё не раз, нет здесь ярко выраженного капустного привкуса. Готовьте на здоровье, приятного аппетита!";64.9 ккал;4.9 г;3.2 г;3.9 г
https://www.povarenok.ru/recipes/show/169386/;Шоколадный фруктово – ореховый кекс;Выпечка;"Хурма — 1 шт
Киви — 1 шт
Чернослив — 60 г
Орехи грецкие — 80 г
Яйцо куриное — 2 шт
Сахар — 110 г
Соль — 0.1 ч. л.
Мука пшеничная / Мука — 100 г
Крахмал — 40 г
Разрыхлитель теста — 1 ч. л.
Ванилин — 1.5 г
Сода — 0.5 ч. л.
Корица — 0.5 ч. л.
Сметана — 2 ст. л.
Масло растительное — 90 г
Паста шоколадная — 120 г";"Шаг 1: Хурму и киви очистить, превратить в пюре.
Шаг 2: Чернослив порезать соломкой, грецкие орехи измельчить.
Шаг 3: Соединить сахар, соль яйцо. Взбить до увеличения в объеме не менее пяти минут. Добавить пюре из хурмы и киви, перемешать.
Шаг 4: Затем добавить чернослив и грецкие орехи, перемешать. В завершении внести оставшиеся сухие ингредиенты. Вымешать до получения однородной массы. Перелить тесто в форму диаметром 22 сантиметра.
Шаг 5: Выпекать в разогретой духовке, при температуре 170 градусов 55 минут. Охладить. Сверху смазать шоколадной пастой. Приятного чаепития!!!";346.7 ккал;4.9 г;20.3 г;36.9 г
https://www.povarenok.ru/recipes/show/169385/;Салат «Закусочный»;Салаты;"Яйцо куриное (вареное) — 4 шт
Филе куриное (вареное) — 150 г
Шампиньоны — 150 г
Морковь — 100 г
Соль — 0.3 ч. л.
Майонез — 2 ст. л.
Масло растительное — 2 ст. л.
Сыр мягкий (адыгейский) — 150 г
Петрушка — 2 веточ.
Чеснок — 2 зуб.";"Шаг 1: Петрушку порубить мелко, чеснок измельчить.
Шаг 2: Шампиньоны нарезать полупластинками. Морковь нашинковать и пожарить на растительном масле минуты три, добавить шампиньоны, продолжить жарить до готовности шампиньон. Остудить, добавить чеснок.
Шаг 3: Яйца разделить на белки и желтки. Белок нарезать мелко.
Шаг 4: Филе нарезать кубиками. Сыр нашинковать.
Шаг 5: Собрать салат: первый слой филе куриное и майонез, второй слой белок яйца и майонез.
Шаг 6: В морковно – грибную смесь перемешать и выложить следующим слоем. Затем адыгейский сыр и майонез.
Шаг 7: Завершить слоем нашинкованного желтка и зеленью петрушки. Оформить на свое усмотрение. Приятного аппетита!!!";160.9 ккал;9.3 г;12.1 г;3.4 г
https://www.povarenok.ru/recipes/show/169384/;Зразы из индейки с пикантной начинкой;Горячие блюда;"Сыр творожный (Hochland) — 50 г
Фета — 30 г
Шампиньоны (средние) — 2 шт
Чеснок — 1 зуб.
Индейка (филе, у меня - грудка) — 600 г
Лук репчатый — 1/2 шт
Соль — по вкусу
Смесь перцев (молотая) — по вкусу
Сухари панировочные / Панировка — 2 ст. л.
Яйцо куриное — 1 шт
Зелень (для подачи) — по вкусу
Петрушка (сухая или свежая) — по вкусу
Масло растительное (для жарки) — 2 ст. л.";"Шаг 1: Филе индейки (у меня - грудка) режем, лук чистим, режем, перекручиваем в фарш.
Шаг 2: Кладём в фарш яйцо, соль, смесь перцев, зелень (у меня, сухая петрушка). Хорошо перемешиваем, отправляем на 30 минут в холодильник ""отдыхать"".
Шаг 3: Готовим начинку. Смешиваем творожный сыр и фету, у меня творожный сыр Hochland. Разминаем вилкой.
Шаг 4: Добавляем мелко-порезанные шампиньоны. Выдавливаем чеснок.
Шаг 5: Кладём по вкусу соль и смесь перцев. Хорошо перемешиваем.
Шаг 6: Берём фарш. На лепёшку из фарша кладём столовую ложку начинки.
Шаг 7: Формуем ""котлету"" круглой или овальной формы, обваливаем в сухарях.
Шаг 8: Жарим зразы на растительном масле на среднем огне до румяности с обеих сторон.
Шаг 9: Доводим до готовности на медленном огне под крышкой.
Шаг 10: Подаём зразы горячими с зеленью, овощами, гарниром. Приятного аппетита!!!";201.5 ккал;16 г;12.7 г;6.2 г
https://www.povarenok.ru/recipes/show/169383/;Пирог на сметане с хурмой;Выпечка;"Яйцо куриное — 3 шт
Сахар — 200 г
Сметана — 280 г
Мука пшеничная / Мука — 250 г
Творог — 150 г
Хурма — 2 шт
Разрыхлитель теста — 1.5 ч. л.";"Шаг 1: Яйца взбить с сахаром в пышную пену. Добавить творог и продолжать взбивать около минуты.
Шаг 2: Выложить сметану и взбиваем секунд 30. Добавить муку и разрыхлитель. Взбить совсем немного.
Шаг 3: Тесто выложить в форму (26 см). Из хурмы удалить косточки и нарезать небольшими кусочками вместе с кожурой. Выложить хурму сверху на тесто и отправить пирог в духовку при 170 гр минут на 40-50.";212.1 ккал;6.1 г;6.1 г;34.1 г
https://www.povarenok.ru/recipes/show/169382/;Шампиньоны, фаршированные фетой и творожным сыром;Горячие блюда;"Сыр творожный (Hochland) — 100 г
Шампиньоны (крупные) — 10 шт
Фета — 50 г
Соевый соус — 1 ст. л.
Чеснок — 1 зуб.
Масло растительное — 1 ст. л.
Смесь перцев (молотая) — 1/2 ч. л.
Соль — по вкусу
Зелень (для подачи)";"Шаг 1: Шампиньоны тщательно моем, обсушиваем. Вырезаем ножку.
Шаг 2: Смазываем внутри соевым соусом, отставляем в сторону.
Шаг 3: Готовим начинку. Смешиваем фету и творожный сыр. У меня творожный сыр Hochland. Разминаем вилкой, перемешиваем.
Шаг 4: Добавляем мелко-порезанные ножки шампиньонов, чеснок через пресс.
Шаг 5: Кладём соль, смесь перцев, перемешиваем.
Шаг 6: Шляпки шампиньонов смазываем маслом снаружи, наполняем начинкой с помощью ложки. Кладём в удобную форму. Ставим в нагретую до 180 градусов духовку, запекаем до готовности 30 минут. Оставшуюся начинку можно использовать для фаршировки зраз.
Шаг 7: Подаём, как горячее блюдо или, как холодную закуску, украшаем зеленью. Приятного аппетита!";97.4 ккал;6 г;6.7 г;3.4 г
