url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/179484/;Сэндвичи с сыром и сардинами;Закуски;"Консервы рыбные (сардины в масле) — 150 г
Сыр творожный (ТМ Hochland - 180 г) — 150 г
Масло сливочное — 35 г
Сок лимонный — 1 ч. л.
Горчица (дижонская) — 1 ч. л.
Хлеб (белый) — 9 ломт.
Перец черный — по вкусу
Розмарин — по вкусу";"Шаг 1: В чашу поместите сардины (без сока), сливочное масло, лимонный сок, горчицу, и перец.
Шаг 2: Добавьте творожный сыр и разомните вилкой. В данной ситуации мне нравится именно такой способ измельчения, а не в блендере.
Шаг 3: Хлеб подсушите в тостере, срежьте с него корочки. 6 тостов смажьте толстым слоем массы с сардинами.
Шаг 4: Сложите тосты друг на друга, накройте сверху оставшимися тостами. Заверните сэндвичи в пищевую плёнку и уберите в холодильник на сутки или хотя бы на ночь.
Шаг 5: Аккуратно нарежьте каждый сэндвич на 4 квадрата. Это, так сказать, вариант праздничной закуски.
Шаг 6: Или традиционно на треугольники.";268.5 ккал;9.8 г;15.4 г;22.2 г
https://www.povarenok.ru/recipes/show/179483/;Фаршированные баклажановые кольца;Закуски;"Сыр плавленый (Хохланд сливочный) — 80 г
Баклажан — 1 шт
Лук репчатый — 1/2 шт
Яйцо куриное — 1 шт
Орехи грецкие (в дробленом виде) — 2 ст. л.
Масло растительное — 4 ст. л.
Соль — по вкусу
Перец черный (молотый) — по вкусу
Зелень (кинза, петрушка, укроп) — по вкусу
Чеснок — 1 зуб.
Сметана (йогурт, любой любимый соус - для подачи)";"Шаг 1: Для приготовления этой закуски лучше брать длинный баклажан среднего диаметра. Баклажан моем, режем кружками толщиной около 1,5 см. Далее из баклажановых кружков вырезаем середину. Это можно сделать ножом или вырубкой для печенья подходящего диаметра.
Шаг 2: Мелкими кубиками режем вырезанные кружки. На этом этапе советую посыпать баклажаны солью, так они в дальнейшем, при жарке, будут впитывать меньше масла. Оставляем на 15 минут, смываем под проточной водой, промокаем полотенцем или салфеткой.
Шаг 3: Лук чистим, режем мелкими кубиками.
Шаг 4: На горячую сковороду наливаем ложку масла, кладём нарезанные баклажаны и лук, обжариваем до мягкости 5 минут на среднем огне.
Шаг 5: Снимаем с огня сковороду, добавляем к овощам плавленый сыр. У меня - Хохланд сливочный. Перемешиваем.
Шаг 6: Добавляем к начинке яйцо, рубленый чеснок, дробленые грецкие орехи, молотый чёрный перец, рубленую зелень (у меня - петрушка). Всё хорошо перемешиваем.
Шаг 7: На сковороду наливаем масло, кладём кольца из баклажанов. В них ложкой кладём начинку, разравниваем. Делать это нужно по возможности быстро. Жарим на среднем огне около 5 минут.
Шаг 8: Переворачиваем баклажаны, доводим до готовности на среднем огне при закрытой крышке ещё около 5 минут. У меня из одного баклажана получилось 12 штук. Подаём горячими или холодными с зеленью и любимыми соусом, у меня - сметана. Приятного аппетита!";171.9 ккал;5.8 г;14.1 г;30 г
https://www.povarenok.ru/recipes/show/179482/;Горячий сэндвич с ветчиной по-пармски;Закуски;"Зелень (петрушки) — 0,5 пуч.
Базилик (свежий) — 0,25 пуч.
Орехи грецкие — 1 горст.
Цедра лимона — 1 ч. л.
Чеснок — 2 зуб.
Яйцо куриное — 1 шт
Масло оливковое — 70 мл
Перец черный (молотый) — 1 щепот.
Соль — 1 щепот.
Сыр сливочный (плавленный Hochland) — 2 ст. л.
Сок лимонный — 1 ст. л.
Хлеб — 8 ломт.
Ветчина — 8 ломт.
Сыр плавленый (Hochland Гриль Чиз) — 8 ломт.
Томаты вяленые — 16 шт
Масло сливочное — 1 ст. л.";"Шаг 1: В первую очередь подготавливаю соус песто. Для этого готовлю зелень петрушки и базилика, грецкие орехи, цедру лимона, оливковое масло. Одновременно в песто добавляю ингредиенты чесночного айоли: яйцо, чеснок, лимонный сок. Сырной составляющей моего соуса будет сливочный плавленный сыр Hochland. Грецкие орехи предварительно обжариваю на сковороде до выделения эфирных масел и появления яркого орехового аромата.
Шаг 2: Помещаю в чашу измельчителя ингредиенты для песто.
Шаг 3: После того как песто готов, добавляю яйцо, сок лимона и плавленный сливочный сыр Hochland.
Шаг 4: Соус после взбивания по консистенции напоминает густой майонез.
Шаг 5: После приготовления соуса осталось собрать и обжарить сэндвичи. В качестве белковой составляющей можно взять запеченную курицу, ветчину или буженину.
Шаг 6: Тосты смазываю тонким слоем сливочного масла. На четыре хлебных тоста выкладываю ломтики Гриль Чиз Hochland и часть соуса.
Шаг 7: Следующим слоем кладу по два ломтика ветчины, вяленые томаты, соус и снова ломтики Гриль Чиз Hochland. Накрываю конструкции оставшимися тостами. Обжариваю сэндвичи на гриль сковороде до появления характерных грильных полос на хлебе и расплавления сыра. Подаю горячими.";298.1 ккал;11.7 г;19.3 г;19.4 г
https://www.povarenok.ru/recipes/show/179481/;Медовый рулет с малиной;Выпечка;"Мед — 100 г
Сыр плавленый (Сливочный ТМ Хохланд) — 1 ст. л.
Сахар — 50 г
Яйцо куриное — 2 шт
Мука пшеничная / Мука — 110 г
Разрыхлитель теста — 1 ч. л.
Масло растительное — 65 г
Соль — 1 щепот.
Сыр творожный (ТМ Хохланд) — 120 г
Сметана — 60 г
Сахарная пудра — 30 г
Малина — 200 г";"Шаг 1: Подготовим продукты. Включаем духовку для разогрева.
Шаг 2: В небольшую кастрюлю выкладываем мед, сахар, щепотку соли. Добавляем куриные яйца, растительное масло и сливочный плавленый сыр.
Шаг 3: Перемешиваем массу. Ставим кастрюлю на водяную ""баню"" и прогреваем 3-4 минуты.
Шаг 4: Постоянно помешиваем содержимое кастрюли. Затем убираем кастрюлю с водяной ""бани"".
Шаг 5: В кастрюлю с медовой смесью просеиваем муку, смешанную с разрыхлителем.
Шаг 6: Перемешиваем массу. Тесто готово.
Шаг 7: Противень застилаем ковриком для выпечки или пергаментом, смазанным маслом. Выливаем медовое тесто. Равномерно распределяем. Противень с тестом помещаем в разогретую духовку.
Шаг 8: Выпекаем 10 минут при 180 градусах. Ориентируемся на свою духовку.
Шаг 9: Испеченный медовый корж снимаем с противня и сворачиваем в рулет. Оставляем на 15 минут для остывания.
Шаг 10: Приготовим крем. В чашу миксера выкладываем творожный сыр, сметану и сахарную пудру.
Шаг 11: Взбиваем до пышной однородной массы.
Шаг 12: Медовый корж раскручиваем. Выкладываем на корж приготовленный крем, отложив 1 ст. л., и равномерно распределяем. Выкладываем поверх крема 100 гр малины.
Шаг 13: Сворачиваем рулет.
Шаг 14: Отложенным кремом смазываем рулет.
Шаг 15: Украшаем рулет оставшейся малиной и свежей мятой.
Шаг 16: Подаем рулет.";266.4 ккал;5.2 г;13.9 г;30.2 г
https://www.povarenok.ru/recipes/show/179480/;"Яичница ""Самая вкусная в мире""";Горячие блюда;"Яйцо куриное — 4 шт
Лук репчатый — 1 шт
Помидор — 3 шт
Перец сладкий — 1 шт
Зира — 1 ч. л.
Томатная паста — 2 ст. л.
Чеснок — 3 зуб.
Масло сливочное — 50 г
Масло растительное — 1 ст. л.
Соль — 1 ч. л.
Перец душистый — по вкусу";"Шаг 1: Нашинковать лук, чеснок мелко, перец сладкий, помидоры ломтиками.
Шаг 2: На сковороде разогреть растительное масло и обжаривать лук и перец несколько минут до мягкости.
Шаг 3: Добавить масло сливочное.
Шаг 4: Добавить помидоры и тушить под крышкой 10 минут
Шаг 5: Открыть крышку. В сковородку добавить чеснок, зиру, соль, перец, томатную пасту. Влить немного воды (1/4 стакана).
Шаг 6: Добавить 4 яйца. Постараться держать желток целым. Мне не удалось.
Шаг 7: Держать на огне пока белок не схватиться. Яичница готова. Приятного аппетита.";115 ккал;4.3 г;8.2 г;6.4 г
https://www.povarenok.ru/recipes/show/179479/;Бургер домашний;Закуски;"Сыр плавленый (сыр плавленый Чизбургер ТМ Hochland) — 4 ломт.
Сыр творожный (сыр творожный с зеленью ТМ Hochland) — 1 ст. л.
Булочка — 2 шт
Фарш мясной — 300 г
Имбирь (имбирь маринованный) — 15 г
Огурец соленый — 1 шт
Помидор — 1 шт
Лук красный — 1 шт
Листья салата / Салат — по вкусу
Специи (соль, черный перец) — по вкусу";"Шаг 1: Приготовить фарш, добавить ложку творожного сыра с зеленью ТМ Hochland, посолить, поперчить, хорошо отбить.
Шаг 2: Сформировать плоские колеты.
Шаг 3: Обжарить котлеты на сковороде гриль с двух сторон до готовности, минуты по 3 с каждой стороны.
Шаг 4: Нарезать кружочками красный лук, соленый огурец, помидор
Шаг 5: На этой же сковороде подсушить булочки для бургера.
Шаг 6: Поджаренные булочки смазать творожным сыром Hochland
Шаг 7: Собрать бургер. Слоями выложить нарезанный соленый огурец, красный лук
Шаг 8: Горячую котлету
Шаг 9: Сразу на горячую котлету выложить ломтик сыра чизбургер, чтобы он слегка расплавился на котлете. Добавить листья салата и маринованный имбирь
Шаг 10: Выложить второй ломтик плавленого сыра чизбургер и помидор.
Шаг 11: Закрыть булочкой, скрепить шпажкой.
Шаг 12: Приятного аппетита!";133.8 ккал;4.3 г;2.6 г;12.9 г
https://www.povarenok.ru/recipes/show/179478/;Медальоны из свинины с запеченным картофелем;Горячие блюда;"Свинина (Вырезка) — 600 г
Бекон — 150 г
Соль — 0,5 ч. л.
Паприка сладкая — 0,5 ч. л.
Масло растительное — 1 ст. л.
Порошок чесночный — 0,5 ч. л.
Картофель — 12 шт
Сыр плавленый (Hochland сливочный в треугольниках) — 4 ломт.
Масло сливочное — 50 г
Лук зеленый — 1 ст. л.
Чеснок — 1 зуб.";"Шаг 1: Картофель хорошо помыть, не очищая от кожуры. В кастрюлю поместить картофель, залить водой, довести до кипения и варить почти до готовности. В конце посолить. Если солить в начале варки, картофель будет вариться дольше.
Шаг 2: Свиную вырезку нарезать на порционные куски толщиной 2 см. В небольшую миску добавить соль, паприку и сухой чеснок, перемешать и натереть этой смесью медальоны с обеих сторон.
Шаг 3: Каждый медальон обернуть полоской бекона и закрепить зубочисткой.
Шаг 4: Разогреть сковороду-гриль, смазать медальоны растительным маслом и выложить на сковороду.
Шаг 5: Обжарить на сильном огне с каждой стороны по 3 минуты.
Шаг 6: Выложить обжаренные медальоны в форму, застеленную пергаментом, и довести до готовности в духовке, разогретой до 180 градусов, в течение 10-15 минут.
Шаг 7: В чашу кухонного процессора добавить плавленый сыр (я добавила сыр плавленый пастообразный Сливочный Hochland), сливочное масло комнатной температуры, зубчик чеснока, нарезанный зеленый лук и смешать до однородного состояния.
Шаг 8: При необходимости подсолить.
Шаг 9: К этому времени картофель сварился. Воду слить. При желании - очистить от кожуры. Я кожицы не снимала. Отваренный картофель разрезать пополам, выложить в смазанную растительным маслом форму. Сверху распределить сырную массу. Отправить в разогретую до 180 градусов духовку на 20 минут.
Шаг 10: Отличное блюдо для званого обеда. Быстро, просто, вкусно. Приятного аппетита!";174.1 ккал;7.3 г;10.5 г;12.6 г
https://www.povarenok.ru/recipes/show/179477/;Хот-дог со свининой терияки;Закуски;"Булочка — 3 шт
Свинина — 350 г
Чеснок — 1 зуб.
Соус (терияки) — 2 ст. л.
Кунжут — по вкусу
Сыр плавленый (Hochland Чизбургер) — 3...6 ломт.
Листья салата / Салат — 1 пуч.
Лук красный — 1/2 шт
Масло растительное (для обжаривания мяса) — 1 ст. л.
Мед — 1 ч. л.
Уксус — 1 ч. л.
Масло растительное — 1 ст. л.
Чеснок — 1 зуб.
Соль — по вкусу";"Шаг 1: Огурцы нарезать ленточками при помощи овощечистки, посолить, перемешать и оставить на 10 минут, чтобы огурцы пустили слезу.
Шаг 2: Затем лишнюю влагу отжать, переложить в миску, добавить мед, уксус, пропущенный через пресс чеснок, растительное масло, перемешать. Снять пробу и при необходимости добавить соль. Убрать в холодильник для маринования, как минимум на 30 минут.
Шаг 3: Свинину нарезать небольшими кубиками.
Шаг 4: В сковороде разогреть растительное масло, добавить мелко нарезанный чеснок и обжарить до появления чесночного аромата. Добавить мясо и обжарить до готовности. В конце добавить соус терияки, перемешать, жарить еще пару минут. При необходимости приправить солью. Огонь выключить, посыпать кунжутом. Отставить в сторону.
Шаг 5: Булочки прогреть в микроволновой печи или в духовке. С одной стороны сделать разрез, на прорезая противоположный край. Раскрыть булочку. Ломтики плавленого сыра разрезать по диагонали и вложить в булочки с обеих сторон.
Шаг 6: Затем вложить листья салата, ленточки маринованного огурца, мясо.
Шаг 7: Сверху выложить нарезанный колечками красный лук. Подать с любимым соусом.";200.4 ккал;9 г;10.7 г;16.2 г
https://www.povarenok.ru/recipes/show/179476/;Толстые сырно-манные блины;Выпечка;"Йогурт (ёмкость стакана 250 мл) — 1 стак.
Сода — 0,5 ч. л.
Сахар — 1 ст. л.
Яйцо куриное (С 1) — 1 шт
Сыр творожный (крем-чиз HOCHLAND в ванне 400 г) — 50 г
Крупа манная — 3 ст. л.
Мука пшеничная / Мука — 75 г
Соль — 0,25 ч. л.
Масло подсолнечное — 1 ст. л.
Масло сливочное
Паштет";"Шаг 1: Делаем тесто для толстых манных блинов. Посуду для теста лучше брать с носиком, очень удобно из неё разливать готовое тесто на сковороду. Выкладываем натуральный йогурт, добавляем соду и ждём реакцию на кислую среду. Кладём сахар, яйцо и соединяем. Добавляем сыр крем-чиз HOCHLAND. Тщательно вмешиваем его в смесь. Выкладываем манку, перемешиваем и даём ей разбухнуть минут 5. По ложке выкладываем муку. Тесто довольно густое. По консистенции напоминает сметану. Наливаем 1 ст л подсолнечного рафинированного масла. Перемешиваем. Масло нужно для того, чтобы не подмазывать сковороду при выпечке блинов.
Шаг 2: Начинаем выпекать блины. Сковорода антипригарная. Хорошо нагреваем её. Разливаем тесто, формируя блин D~16-18 см. Жарим блины до готовности до румяного цвета с обеих сторон. Тесто при жарке дырчатое, красивое. Из этого количества теста получилось 6 шт блинов. Снимая каждый блин со сковороды, промазываем щедро их кусочком сливочного масла и накрываем колпаком. Укладываем в стопочку ""лицом"" наверх.
Шаг 3: Блины можно есть. Они такие мягкие, нежные и очень-очень вкусные.
Шаг 4: Подаём горячими. Я к блинам подам ещё паштет из куриной печени с сыром HOCHLAND сливочный плавленный. Кому интересен его рецепт, ссылку дам ниже.";229.7 ккал;6.6 г;7.5 г;33.9 г
https://www.povarenok.ru/recipes/show/179475/;Сырный паштет с морепродуктами;Закуски;"Сыр творожный (от ТМ Hochland) — 200 г
Мидии — 100 г
Креветки (не чищенные) — 130 г
Лук репчатый — 20 г
Масло топленое — 1 ст. л.
Масло оливковое — 2 ст. л.
Специи (для морепродуктов - чеснок, имбирь, семена и стебель укропа, перец чёрный и душистый, чили, цедра лимона и кориандр) — 1 ст. л.
Соль — по вкусу";"Шаг 1: Приготовить продукты.
Шаг 2: На смеси оливкового и топлёного масел (взять половину ) обжарить мелко нарезанный лук. Добавить половинки мидий, жарить пару минут.
Шаг 3: Креветки почистить, нарезать и добавить в сковороду на 2 минуты.
Шаг 4: Добавить ещё топлёное масло и специи.
Шаг 5: Томить на медленном огне пару минут, посолить. Слегка остудить.
Шаг 6: Пробить морепродукты блендером.
Шаг 7: Смешать творожный сыр, массу и 1 ст. л. оливкового масла.
Шаг 8: Хранить в холодильнике.
Шаг 9: Подавать на крекерах, булочке, с зеленью.
Шаг 10: Вот такой набор специй я использовала.";221.6 ккал;11.7 г;18 г;3.2 г
