url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/177539/;Куриные бедра под пикантной сырной шапочкой;Горячие блюда;"Окорочок куриный (или бедра) — 3 шт
Сметана — 4 ст. л.
Томатная паста — 1 ст. л.
Чеснок — 2 зуб.
Петрушка (рубленная + для подачи) — 2 ст. л.
Горчица — 1 ч. л.
Сыр полутвердый — 50 г
Паприка сладкая — 0,5 ч. л.
Имбирь — 0,5 ч. л.
Масло растительное — 1 ст. л.
Перец черный — по вкусу
Соль — по вкусу";"Шаг 1: С этой идеальной АП сковородой со съемной ручкой ТМ Kukmara серии ""Granit ultra"" вам проще будет приготовить это блюдо, не пачкая лишнюю посуду. Очень удобно!
Шаг 2: Духовку разогреть до 190*С. Сметану выложить в миску, добавить томатную пасту, горчицу, измельченный чеснок, паприку и имбирь, перемешать.
Шаг 3: Добавить тертый сыр и петрушку.
Шаг 4: Хорошо перемешать.
Шаг 5: Куриные бедра (у меня без кожи) посолить, поперчить, обжарить на растительном масле...
Шаг 6: ... с двух сторон до легкого румянца.
Шаг 7: Затем смазать сверху подготовленной смесью. Снять ручку со сковороды.
Шаг 8: Запекать курочку около 30-40 минут до готовности. ***Время запекания зависит от размера куриных бедер (у меня муж купил просто гигантские)) Но готовность можно легко проверить, проткнув бедро в самом толстом месте, оттуда должен вытекать прозрачный сок, если сок еще мутный, запечь еще.
Шаг 9: Украсить петрушкой, подавать с любым гарниром.";191.2 ккал;18.9 г;12 г;2.1 г
https://www.povarenok.ru/recipes/show/177538/;Острый соус к мясу из айвы;Соусы;"Айва — 500 г
Имбирь (кусочек 5 см) — 15 г
Перец чили — 1 шт
Уксус (яблочный, винный, виноградный 6%) — 70 мл
Сахар — 70 г
Соль (без горки) — 1 ст. л.";"Шаг 1: Айву положить в кастрюлю с водой, довести до кипения и варить 20-25 минут. Отлить примерно стакан отвара, он понадобится для соуса. Готовить соус я буду в кастрюле ""Leon"" ТМ Кукмара.
Шаг 2: Подготовить имбирь, чили, уксус (у меня виноградный), сахар и соль.
Шаг 3: Мелко нарезать чили и имбирь.
Шаг 4: Остывшую айву нарезать мелким кубиком. Семенную коробочку удалить.
Шаг 5: В кастрюле смешать соль, сахар, уксус, отвар от айвы, чили и имбирь. Довести до кипения и проварить 5-7 минут на небольшом огне. Советую сначала положить не всю соль, а половину, попробуйте на вкус, если не хватит, то добавьте остаток.
Шаг 6: В маринад положить нарезанную айву и варить минут 25-35 на среднем огне. Смотрите по степени загустения, какая вам нравится.
Шаг 7: Подавайте приправу из айвы на праздничный стол к запеченному или жареному мясу, с птицей тоже хорошо. Можно положить на бутерброды, в бургеры или шаверму.";72 ккал;0.5 г;0.4 г;17.7 г
https://www.povarenok.ru/recipes/show/177537/;Сазан, запеченный в панировке;Горячие блюда;"Рыба (сазан, стейки) — 4 шт
Лук репчатый — 2 шт
Сухари панировочные / Панировка — 3 ст. л.
Бульон (куриный домашний, ТМ Роллтон) — 2 ч. л.
Имбирь — 0,5 ч. л.
Перец черный — 0,5 ч. л.
Соль — 0,5 ч. л.
Лимон — 1 ломт.
Фасоль стручковая — 100 г
Помидор — 50 г
Масло растительное — 2 ст. л.
Петрушка — по вкусу";"Шаг 1: Лук нарезать кольцами, уложить в смазанную маслом форму для запекания. Присолить, поперчить.
Шаг 2: Панировочные сухари смешать с сухим бульоном, имбирем, черным перцем и солью.
Шаг 3: Каждый стейк обвалять в панировке со всех сторон.
Шаг 4: Выложить в форму на лук.
Шаг 5: Добавить стручковую фасоль и помидоры (у меня замороженные кружочки). Сбрызнуть свежевыжатым лимонным соком и растительным маслом (лучше из спрея, но у меня пока нет).
Шаг 6: Запекать рыбу при 200*С около 30 минут до готовности. ***Я подержала подольше, поскольку мои стейки были толщиной по 6 см!
Шаг 7: Перед подачей посыпать рубленной петрушкой.
Шаг 8: Приятного аппетита!";98 ккал;15.4 г;2.8 г;3 г
https://www.povarenok.ru/recipes/show/177536/;Томатный суп с запеченными овощами;Бульоны и супы;"Бульон (куриный бульон домашний ТМ Роллтон) — 3 ч. л.
Помидор — 250 г
Баклажан — 200 г
Чеснок — 3 зуб.
Сахар — по вкусу
Томатная паста (без верха) — 1 ст. л.
Паприка копченая — 1 щепот.
Масло оливковое — 3 ст. л.
Наршараб — 1 ст. л.
Соль — по вкусу
Перец чили (по желанию) — по вкусу
Соус (Вустерширский) — 1 ч. л.";"Шаг 1: Подготовить продукты. С помидор снять кожицу.
Шаг 2: Форму для запекания выложить пергаментом. Выложить в форму порезанные на крупные куски помидоры и на средние кусочки баклажаны. Сбрызнуть 1 ст л оливкового масла. Перемешать. Запекать при 220 градусах 40 минут. В процессе пару раз перемешать.
Шаг 3: Развести бульон в 1 литре кипятка. Добавить по желанию несколько колечек чили или черный перец.
Шаг 4: В сотейник влить 2 ст л оливкового масла, обжарить порезанный пластинками чеснок. Добавить томатную пасту и сахар по вкусу (я добавила 1 ч л с горкой).
Шаг 5: Влить куриный бульон, наршараб, перемешать, довести до кипения, варить 5 минут на небольшом огне. Откорректировать на соль-сахар, остроту.
Шаг 6: Запеченые овощи посолить, добавить копченую паприку. Добавить немного сахара, если кисло. Аккуратно перемешать. Жаль, что сейчас не сезон помидоров, с летними это было бы вообще бомба. Но имеем то, что имеем)
Шаг 7: Сбрызнуть дно сковороды оливковым маслом, обжарить гренки с двух сторон.
Шаг 8: Выложить в тарелку запеченые овощи, налить томатный бульон. Подать с зеленью и обязательно с гренками.";117.6 ккал;1.7 г;8.2 г;25.4 г
https://www.povarenok.ru/recipes/show/177535/;Паста с языком в сливочном соусе;Горячие блюда;"Бульон (Бульон Роллтон грибной домашний) — 1,5 ч. л.
Язык свиной (вареный язык свиной или говяжий) — 200 г
Паста (любая) — 100 г
Лук репчатый — 1/2 шт
Чеснок — 2 зуб.
Масло растительное — 2 ст. л.
Сыр твердый — 50 г
Сливки (20%) — 100 мл
Шампиньоны — 100 г
Перец черный (молотый) — по вкусу
Зелень (для подачи)";"Шаг 1: Пасту (макаронные изделия) берём любые по желанию и наличию. Варим согласно инструкции на упаковке. Одновременно готовим соус. Лук и чеснок чистим. Лук режем кубиками или стрелками по желанию. Чеснок мелкими кубиками.
Шаг 2: Шампиньоны моем, обсушиваем, режем кубиками или тонкими полосками.
Шаг 3: На сковороду наливаем масло, нагреваем, обжариваем лук с чесноком на среднем огне 2 минуты, далее кладём шампиньоны и жарим ещё 5 минут.
Шаг 4: Варёный язык режем тонкими полосками. Кладём на сковороду.
Шаг 5: Добавляем молотый перец. Вместо соли рекомендую положить бульон Роллтон. В данном рецепте подходит Грибной домашний. Перемешиваем, слегка обжариваем язык на среднем огне 3 минуты.
Шаг 6: Наливаем сливки, перемешиваем. Соус сразу густеет. Отключаем огонь.
Шаг 7: Сыр трём на тёрку, половину кладём на сковороду, перемешиваем до расплавления сыра.
Шаг 8: Готовые макаронные изделия откидываем на дуршлаг, сливаем воду, кладём на сковороду, перемешиваем.
Шаг 9: Подаём пасту сразу горячей, посыпаем оставшимся сыром, украшаем зеленью. Приятного аппетита!";178.3 ккал;8.7 г;14 г;4.9 г
https://www.povarenok.ru/recipes/show/177534/;Капустный салат с перцем и морковью;Салаты;"Капуста белокочанная / Капустa (Уже очищенной от верхних листьев и кочерыжек) — 1 кг
Лук красный (Средний, можно репчатый) — 2 шт
Морковь (Крупная) — 1 шт
Перец сладкий (Крупный) — 1 шт
Масло подсолнечное (Можно любое растительное по вкусу) — 100 мл
Уксус (9-процентный) — 50 мл
Соль (Без горки, около 20 грамм) — 1 ст. л.
Сахар (Без горки, около 60 грамм) — 3 ст. л.";"Шаг 1: Подготавливаем все ингредиенты. Капусту очищаем от верхних листьев и кочерыжек, овощи чистим и моем.
Шаг 2: Капусту режем (шинкуем) ножом или с помощью шинковки. Я использую кухонный комбайн.
Шаг 3: Морковь натираем на крупной тёрке
Шаг 4: Лук режем небольшими кубиками. Я взял красный лук для улучшения внешнего вида готового салата, но можно взять и обычный репчатый.
Шаг 5: Перец режем произвольно, кому как нравится, у меня получилось вот так. Я взял жёлтый перец для красивой цветовой гаммы. Если использовать обычный репчатый лук, то лучше добавить красный перец.
Шаг 6: Помещаем все нарезанные овощи в большую миску для перемешивания и добавления специй.
Шаг 7: Поэтапно добавляем сначала соль (1 ст. л. - 20 гр.), затем сахар (3 ст. л. - 60 гр.), 50 мл уксуса и 100 мл подсолнечного масла (можно любое растительное). В процессе постоянно всё аккуратно перемешиваем. К капусте никаких усилий (как при квашении) прилагать не нужно, она должна остаться твёрдой и хрустящей, а сок она и так даст от воздействия уксуса. Вот такая красота получается.
Шаг 8: Готовый салат необходимо оставить на пару часов при комнатной температуре, и при этом ещё несколько раз его необходимо хорошо перемешать. За это время уксус частично выветрится, и овощи хорошо пропитаются специями.
Шаг 9: Перекладываем салат в банки, закрываем крышками и ставим в холодильник. Общий выход готового салата составляет около 2-х литров. У меня получилась 1,5 литровая полная баночка, а остальное мы сразу съели. Лучше всего салат есть на следующий день после приготовления, он становится гораздо вкуснее. Ну и подавать его, конечно, в охлаждённом виде. ПРИЯТНОГО АППЕТИТА!";98.9 ккал;1.4 г;6.4 г;8.9 г
https://www.povarenok.ru/recipes/show/177533/;Острый тыквенный суп;Бульоны и супы;"Бульон (без горки. бульон Роллтон куриный домашний) — 2 ч. л.
Тыква (мякоть без семян, очищенная) — 300 г
Морковь — 50 г
Лук репчатый (средний) — 1 шт
Масло оливковое (или заменить на растительное) — 2 ст. л.
Паста перечная (я брала 1 ч л) — по вкусу
Порошок чесночный — 0.5 ч. л.
Имбирь (сухой) — 0.5 ч. л.
Семечки тыквенные (для подачи) — по вкусу
Гренки (для подачи) — по вкусу";"Шаг 1: Подготовим продукты. Лук нарезать мелким кубиком, тыкву и морковь произвольно.
Шаг 2: На оливковом масле обжарить лук.
Шаг 3: Добавить тыкву и морковь. Обжарить до золотистого цвета, помешивая. Добавить имбирь и чеснок, перечную пасту.
Шаг 4: В литре кипятка развести куриный бульон Роллтон.
Шаг 5: Влить в кастрюлю с тыквой и тушить до готовности - у меня заняло 10 минут. Откорректировать на соль.
Шаг 6: Пробить блендером. Разлить по тарелкам. Украсить обжаренными тыквенными семечками, гренками. Капнуть оливкового масла и сразу подавать! Это очень вкусно! Если суп для детей, то можно не добавлять перечную пасту.";86.7 ккал;1.4 г;6.6 г;7.4 г
https://www.povarenok.ru/recipes/show/177532/;Картофельный суп-пюре с сухариками;Бульоны и супы;"Картофель — 850 г
Лук репчатый (крупная луковица) — 1 шт
Масло сливочное — 1 ст. л.
Масло растительное — 3 ст. л.
Бульон (ТМ ""Роллтон"") — 2 ч. л.
Чеснок — 2 зуб.
Молоко — 200 мл
Вода — 1 л
Сахар — 1 ч. л.
Орех мускатный — 1/3 ч. л.
Батон — 6 ломт.
Бульон (ТМ ""Роллтон"") — 1 ч. л.
Масло растительное — 1 ст. л.";"Шаг 1: Подготовим продукты.
Шаг 2: Мелко нарезаем лук и чеснок.
Шаг 3: Мелким кубиком нарезаем картофель.
Шаг 4: Кастрюлю с толстым дном ставим на огонь. Хорошо разогреваем. Добавляем растительное и сливочное масла. Выкладываем лук, чеснок и сахар.
Шаг 5: Обжариваем в течении 5 минут.
Шаг 6: Затем добавляем нарезанный картофель.
Шаг 7: Перемешиваем и продолжаем готовить.
Шаг 8: Добавляем молотый мускатный орех.
Шаг 9: Перемешиваем.
Шаг 10: Добавляем ""Говяжий домашний"" бульон ТМ ""Роллтон"".
Шаг 11: Наливаем в кастрюлю чистую кипяченую воду. Доводим содержимое кастрюли до кипения. Затем убавляем огонь до среднего значения и продолжаем готовить суп в течении 7-10 минут.
Шаг 12: Пока варится суп, приготовим сухарики. Ломтики батона нарезаем кубиком.
Шаг 13: Выкладываем их в глубокую миску.
Шаг 14: В небольшой миске смешиваем растительное масло и ""Грибной домашний"" бульон ТМ ""Роллтон"".
Шаг 15: Добавляем масляную смесь в чашку к кубикам батона.
Шаг 16: Хорошо перемешиваем.
Шаг 17: Сковороду с антипригарным покрытием ставим на огонь. Хорошо разогреваем. Выкладываем кубики батона, покрытые масляной смесью.
Шаг 18: Поджариваем их 2-3 минуты, постоянно помешивая. Затем убираем сковороду с огня. Сухарики перекладываем в миску.
Шаг 19: Возвращаемся к приготовлению супа. В кастрюлю с супом добавляем молоко. Доводим содержимое кастрюли до кипения.
Шаг 20: Затем убираем кастрюлю с огня. С помощью погружного блендера пюрируем суп.
Шаг 21: Возвращаем кастрюлю на огонь. Доводим до кипения, перемешиваем суп и сразу же убираем кастрюлю с огня.
Шаг 22: Разливаем суп по тарелкам. Добавляем приготовленные сухарики. По вкусу можно добавить свежемолотый черный перец.";85.1 ккал;1.9 г;2.5 г;13.4 г
https://www.povarenok.ru/recipes/show/177530/;Гречневый суп-пюре на сливках;Бульоны и супы;"Крупа гречневая — 0,5 стак.
Лук-порей (кусочек 10 см) — 100 г
Чеснок — 2 зуб.
Сливки (10-15%) — 450 мл
Бульон (куриный домашний бульон ТМ Роллтон) — 1 ст. л.
Лист лавровый — 1 шт
Масло сливочное — 1 ст. л.
Перец черный — по вкусу
Соль — по вкусу";"Шаг 1: Подготовить необходимые ингредиенты для супа-пюре. Гречку промыть и залить кипяченой водой где-то на час. Вода сверху на 2 см. За это время гречка впитает воду, разбухнет и станет мягкой. На фото уже разбухшая гречка. Густота супа зависит от количества сливок и гречки, так что всё в ваших руках. Я добавляла в сливки немного воды, чтобы не было густо.
Шаг 2: Порей и чеснок нарезать и потомить на сливочном масле до мягкости.
Шаг 3: В кастрюле подогреть сливки. Положить в них разбухшую гречку, она почти готова и варить её нужно будет буквально несколько минут. В будущий суп положить куриный домашний бульон ТМ Роллтон для вкуса и аромата.
Шаг 4: Отправить в кастрюлю порей и чеснок. Добавить лавровый лист.
Шаг 5: Варить с момента кипения 5-6 минут. Соль, перец по вкусу. Пробить содержимое кастрюли блендером. Только не забудьте вытащить лавровый лист. При подаче украсить по желанию. Я полила топленым маслом и украсила соломкой из лука-порея. Для этого нарезать кусочек лука вдоль тонкой соломкой и опустить в очень холодную воду на 10 минут. Лук станет хрустящим, немного утратит остроту.";278.8 ккал;2.9 г;26.8 г;7 г
https://www.povarenok.ru/recipes/show/177528/;"Новогодний салат ""Кроль""";Салаты;"Масло подсолнечное (комнатной температуры) — 150 мл
Сахар — 0,5 ч. л.
Соль — 0,5 ч. л.
Горчица (столовая острая) — 1 ч. л.
Уксус (7 %) — 1 ст. л.
Яйцо куриное (С 1, комнатной температуры) — 1 шт
Рис (ёмкость стакана 250 мл, рис длиннозёрный) — 1 стак.
Вода (ёмкость стакана 250 мл) — 2 стак.
Кубик бульонный (говяжий с пряными травами) — 1 шт
Куркума — 0,5 ч. л.
Рис (сваренный рис в ложке взяла с горкой) — 5 ст. л.
Ветчина — 100 г
Желток яичный (вкрутую) — 3 шт
Огурец (короткоплодный небольшой) — 1 шт
Сыр твердый — 30 г
Белок яичный (вкрутую) — 3 шт
Майонез (в банке почти весь приготовленный майонез) — 150 мл
Ветчина (для ушей, носа)
Сыр твердый (для ушей)
Белок яичный (для глаз)
Перец черный (для глаз)
Укроп (высушенные стебельки укропа для усов)";"Шаг 1: Я буду варить рис для салата, используя кастрюлю от Kukmara серии ""Leon"". Она с толстым дном и стенками. Дно равномерно распределяет тепло. Рис в ней отлично приготовится. Кроме того, внутри кастрюли есть мерная шкала, что тоже очень удобно.
Шаг 2: Рис я буду для салата варить яркий и с пряными травами. В кастрюлю налила 2 стакана воды, ёмкостью одного стакана - 250 мл. Это 0,5 л. Размешала куркуму и бульон, попробовала на соль, меня устроило. Соли я больше не добавляла. Поставила на огонь. Выложила рис, перемешала, накрыла крышкой и варила рис на минимальном огне после закипания до готовности.
Шаг 3: Рис готов. Вот такой яркий, пряный и красивый. Выложила на салат определённое количества риса в посуду, чтобы он остыл побыстрей. Кастрюля от Kukmara серии ""Leon"" держит тепло долго и рис в ней долго не остынет, а для салата нужен рис остывший. Оставшийся рис используем в качестве гарнира к чему-нибудь. Пока варится рис и остывает, нужно сварить яйца вкрутую и сделать майонез домашний.
Шаг 4: Майонез, чтобы он был поострей для салата, я сделаю с острой горчицей и уксусом 7 %. В чашу блендера налила подсолнечное рафинированное масло комнатной температуры. Положила соль, сахар, горчицу и налила уксус. Разбила туда же яйцо, которое нужно помыть тщательно перед приготовлением, сохраняя желток. Яйцо тоже должно быть комнатной температуры. Поместила нож погружного блендера аккурат над желтком. Включила обороты и майонез сделался моментально. Готов. Вот такой красивый и густой.
Шаг 5: Переложила майонез силиконовой лопаткой в банку.
Шаг 6: Всё у нас готово для салата. Нужно взять тарелку с углублением небольшим. В ней будет проще формировать рожицу. D- 20 см углубления (без бортов, с бортами тарелка D-24 см). Выкладываем салат слоями, каждый слой промазывая майонезом. Чтобы было проще промазывать слои, майонез переложите в пакет и сделайте конус, прессуя майонез, носик немного отрежьте у конуса (пакета), через который будите давить майонез. Слои: 1 слой - пряный рис+майонез 2 слой - мелко порезанная ветчина + майонез 3 слой - натёртые желтки на мелкой тёрке + майонез 4 слой - мелко порезанный огурец или натёртый и отжатый от сока (я резала) + майонез 5 слой - сыр натёртый на средней тёрке + майонез 6 слой - белки натёртые на мелкой тёрке без майонеза
Шаг 7: Делаем оформление для мордочки Кроля новогоднего. Уши из 2-х слоев - сырного и ветчинного (см. на фото). Из ветчины я сделала нос и рот, глаза - из кусочков белка с горошинами чёрного перца, усы - из сухих веточек укропа. Для вырезания я использовала кухонные ножницы, ими проще вырезать фигурки.
Шаг 8: Вот такая мордашка несложная получилась. Довольно милая.
Шаг 9: Салат можно сделать заранее за несколько часов, накрыть чем-то и поставить в холодильник настояться, ко встрече Нового года выставить на стол.";216.6 ккал;4.8 г;18.7 г;11.3 г
