url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/181022/;Творожная запеканка;Десерты;"Творог (5% жирности) — 180 г
Мука пшеничная / Мука — 30 г
Яйцо куриное (Одно целое яйцо и один белок) — 2 шт
Соль
Ванилин — 1/4 ч. л.
Заменитель сахара — по вкусу
Масло сливочное (Для смазывания формы) — 3 г";;142.9 ккал;14.5 г;4.6 г;9 г
https://www.povarenok.ru/recipes/show/181021/;"Торт ""Панчо""";Десерты;"Яйцо куриное (СО) — 4 шт
Мука пшеничная / Мука — 200 г
Сахар — 150 г
Ванильный сахар — 10 г
Разрыхлитель теста — 10 г
Сметана (25%) — 350 г
Сливки (33% холодные) — 150 мл
Ананас (консервированный) — 250 г
Сироп ананасовый — 60 мл
Сахарная пудра — 25 г
Орехи грецкие (брала смесь грецкого с миндалем) — 35 г
Шоколад темный — 50 г
Сливки (33%) — 30 мл
Миндаль (лепестки) — 8 г
Сметана (25%) — 200 г
Сахарная пудра — 30 г";"Шаг 1: В чашу выложить яйца и сахар.
Шаг 2: Взбить миксером до пышной массы и увеличения объема в 3 раза (5-7 минут).
Шаг 3: Аккуратно ввести в несколько приемов муку методом складывания - снизу вверх. Тесто густое.
Шаг 4: Противень проложить пергаментом и выложить тесто, разровнять.
Шаг 5: Духовка разогрета на 180. Выпекать до сухой палочки - у меня 25 минут - ориентируйтесь на свою духовку!
Шаг 6: Остудить бисквит на решетке. Вырезать круг равный диаметру чаши для сборки торта- у меня 18 см. Остальной бисквит порезать на кусочки.
Шаг 7: В чашу выложить обжаренные орехи и порезанный кусочками ананас, влить сироп из-под ананаса.
Шаг 8: Сливки взбить миксером, постепенно всыпая сахарную пудру.
Шаг 9: Добавить сметану и еще раз взбить миксером.
Шаг 10: Сметанную массу добавить к ананасовой и перемешать.
Шаг 11: Чашу для подачи выложить пленкой. У меня объемом 2,1 л и диаметр верха 18 см. Бисквитные кубики перемешать с кремом и выложить на пленку
Шаг 12: Сверху накрыть вырезанным бисквитом. Закрыть концами пленки и убрать в холодильник на ночь.
Шаг 13: Сметану для подачи отвесить - на дуршлаг выложить марлю, на нее сметану и убрать на ночь в холодильник.
Шаг 14: Торт перевернуть на блюдо для подачи
Шаг 15: Снять чашу и пленку.
Шаг 16: Отвешенную сметану взбить с сахарной пудрой.
Шаг 17: Нанести сметану на торт. Сливки довести до кипения, вылить на поломанный шоколад. Размешать до однородного.
Шаг 18: Полить торт шоколадом и украсить обжаренными лепестками миндаля. Я добавила немного белой шоколадной стружки. Убираем в холодильник на 20 минут. Можно ставить чай!";254.8 ккал;4.4 г;13.9 г;28.2 г
https://www.povarenok.ru/recipes/show/181020/;Трюфели с шампанским;Десерты;"Шоколад темный — 250 г
Шампанское — 4 ст. л.
Сироп мятный — 1 ст. л.
Какао-порошок (для обсыпки)";"Шаг 1: Шоколад поломайте на кусочки (одна плитка у меня была с дроблеными орехами), растопите на водяной бане.
Шаг 2: Добавьте шампанское и сироп***, перемешайте до однородности. Уберите в холодильник на 30-60 минут, за это время масса затвердеет. ***Если у вас нет мятного сиропа, то можно использовать любой другой сироп или жидкий мед.
Шаг 3: С помощью ложки наберите небольшое количество шоколадной массы и, немного разминая в руках, скатайте шарик.
Шаг 4: Обваляйте в какао.
Шаг 5: Если хотите конфеты с начинкой, то положите внутрь трюфельной массы любые орехи, например, кешью.
Шаг 6: Или ягоды, например, вишню, выдержанную в коньяке.
Шаг 7: Сделайте по аналогии остальные конфеты. Выложите в коробку, храните в холодильнике.
Шаг 8: Трюфель в разломе.";424.6 ккал;5.8 г;25.8 г;41.3 г
https://www.povarenok.ru/recipes/show/181019/;"Салат свекольный ""По-другому""";Салаты;"Свекла (отварная) — 300 г
Лук репчатый — 100 г
Изюм — 50 г
Сахар — 1 ч. л.
Вода — 200 мл
Уксус — 2 ст. л.
Соль — по вкусу
Масло растительное — 1 ст. л.
Майонез (без горки) — 1 ст. л.";"Шаг 1: Лук очистить и порезать тонкими полукольцами.
Шаг 2: Из воды, уксуса и сахара сделать маринад. Замочить в нем изюм и лук на час. Откинуть на дуршлаг и обсушить бумажным полотенцем.
Шаг 3: Свеклу нашинковать или натереть на терке.
Шаг 4: В чашу выложить свеклу, изюм и лук.
Шаг 5: Добавить растительное масло, щепотку соли. Перемешать.
Шаг 6: Добавить майонез, перемешать и откорректировать на свой вкус по соли. По желанию добавить зелень.
Шаг 7: Выкладываем в салатник и подаем.";80.6 ккал;1.1 г;3.3 г;12.1 г
https://www.povarenok.ru/recipes/show/181018/;"Блинчики ""Кармен""";Выпечка;"Блин (тонкий, диаметром 18-20 см) — 6 шт
Творог — 400 г
Яйцо куриное — 1 шт
Сахар — 2 ст. л.
Сметана — 150 г
Сливки (или молоко) — 75 мл
Яйцо куриное — 1 шт
Сахарная пудра — 1 г
Ванилин — по вкусу
Сок ягодный (вишневый) — 100 мл
Цедра апельсина (с 0,5 апельсина)
Сахар коричневый — 1 ст. л.
Крахмал — 1/3 ст. л.
Масло сливочное — 1 ч. л.";"Шаг 1: Приготовьте начинку. Если творог крупинками, протрите через сито или немного измельчите с помощью блендера, добавьте яйцо и сахар.
Шаг 2: Хорошо перемешайте.
Шаг 3: Разложите начинку на каждый блинчик.
Шаг 4: Аккуратно заверните и уложите в смазанную маслом форму для выпечки.
Шаг 5: Приготовьте заливку. Смешайте все ингредиенты и немного взбейте.
Шаг 6: Залейте сверху блинчики.
Шаг 7: Выпекайте в разогретой духовке до 180*С 15-20 минут.
Шаг 8: А пока приготовьте соус. Снимите цедру с апельсина с помощью терки. Я в этот раз делала полосочками, мне тоже понравилось. Для этого просто очистите апельсин с помощью овощечистки, а затем нарежьте тоненькими полосками. В сковороде растопите сливочное масло, добавьте сахар и цедру.
Шаг 9: Когда сахар начнет немного пузыриться, влейте сок, размешанный с крахмалом. Готовьте помешивая, до загустения. Кстати, если готовить не для детей, то можно добавить немножко вишневого или апельсинового ликера ;))
Шаг 10: Испеченные блинчики можно полить соусом прямо в форме или подавать отдельно.";176.8 ккал;7.6 г;5.6 г;23.7 г
https://www.povarenok.ru/recipes/show/181017/;Формовой хлеб с сушёным луком;Выпечка;"Мука пшеничная / Мука — 350 г
Мука ржаная (обдирная) — 150 г
Солод (с горкой; ржаной ферментированный) — 1 ст. л.
Дрожжи (быстрорастворимые) — 1,5 ч. л.
Сахар — 1,5 ст. л.
Соль — 1,5 ч. л.
Масло растительное (без запаха) — 2 ст. л.
Порошок луковый — 1 ст. л.
Душица (орегано; в народе: материнка, ладанка, душанка, телолюб) — 0,5 ч. л.
Вода (тёплая) — 350 мл";"Шаг 1: Просеять пшеничную муку.
Шаг 2: Просеять ржаную муку.
Шаг 3: Всыпать: соль, сахар, орегано, луковый порошок и солод. Перемешать.
Шаг 4: Сделать углубление и влить растительное масло. Смешать.
Шаг 5: Дрожжи растворить в тёплой воде.
Шаг 6: Влить в мучную смесь и замесить тесто (сначала ложкой, потом руками). Поначалу тесто липковатое, но довольно быстро становится приятным в работе - послушным, гладким и эластичным. Сформировать колобок, сложить в чашу, накрыть чистым полотенцем или затянуть пищевой плёнкой и поставить в тёплое, без сквозняков, место для подъёма.
Шаг 7: Поднявшееся тесто хорошо обмять.
Шаг 8: Разделить на две равные части, скатать колобки, уложить в смазанные маслом формы, накрыть полотенцем и оставить для расстойки.
Шаг 9: Пока тесто отдыхает, разогреть духовку до 200°Т. Перед посадкой будущего хлеба кинуть пару - тройку кубиков льда на дно или опрыскать из пульверизатора стенки духовки.
Шаг 10: Выпекать буханочки до готовности. Моя духовка справилась за 35 минут. (Первые 15 минут пекла при Т200°, затем уменьшила до Т180°.) !!! ОРИЕНТИРУЙТЕСЬ НА РАБОТУ СВОЕЙ ДУХОВКИ!!! Остудить хлеб на решётке.";231.6 ккал;4.9 г;3.8 г;45 г
https://www.povarenok.ru/recipes/show/181016/;Печень по-строгановски;Горячие блюда;"Печень говяжья — 1 кг
Сметана (25%) — 300 г
Помидор (консевированные помидоры пелати (без кожуры)) — 200 г
Мука пшеничная / Мука (можно заменить картофельным крахмалом) — 1 ст. л.
Масло растительное (для жарки) — 3 ст. л.
Соль — по вкусу
Перец черный — по вкусу";"Шаг 1: Печень лучше предварительно подморозить.
Шаг 2: Порезать брусками. Посолить, поперчить.
Шаг 3: Помидоры вместе с соком разбить блендером.
Шаг 4: В сковороде разогреть хорошенько масло, отправить печень.
Шаг 5: Жарить, часто перемешивая, минут 5-6, пока она полностью не поменяет цвет. Главное – не пережарить, иначе печень станет сухой. Можно постоянно пробовать на вкус и консистенцию.
Шаг 6: Добавить сметану. Перемешать, дать закипеть.
Шаг 7: Добавить томатную пасту, снова перемешать.
Шаг 8: Чтобы соус стал гуще, можно добавить ложку муки или крахмала, но можно этого и не делать. Если добавили – перемешать хорошенько, прокипятить пару минут, затем убавить огонь до малого и потомить блюдо еще минут 5.
Шаг 9: Печень по-строгановски готова. Самый уместный гарнир – нежное картофельное пюре в сопровождении маринованных или соленых овощей. Приятного аппетита!";151 ккал;13.5 г;8.4 г;5.1 г
https://www.povarenok.ru/recipes/show/181015/;"Салат ""Три оттенка зеленого""";Салаты;"Капуста белокочанная / Капустa — 250 г
Огурец — 100 г
Горошек зеленый (свежемороженый,вес в замороженом виде) — 100 г
Масло оливковое — 12 г
Уксус яблочный — 8 г
Уксус (рисовый) — 6 г
Мед (я добавила 0.5 ч л) — по вкусу
Соль — по вкусу
Перец черный — по вкусу";"Шаг 1: Горошек оттаять в холодной воде, обсушить в дуршлаге.
Шаг 2: В емкость влить оливковое масло, два вида уксуса. Взбить. Я взбивала вспенивателем для молока. Мне не хватило чуть сладости и я добавила чуть меда.
Шаг 3: Капусту очень тонко нашинковать, присолить и поперчить. Перемешать. Разрезать огурец пополам и убрать семечки. Добавить порезанный соломкой огурец к капусте.
Шаг 4: Выложить зеленый горошек.
Шаг 5: Влить заправку, перемешать и обязательно откорректировать на ваш вкус!
Шаг 6: Выкладываем в салатник и подаем.";52.9 ккал;2.2 г;2.3 г;6 г
https://www.povarenok.ru/recipes/show/181014/;«Экзотические» яблочки;Десерты;"Яблоко (крупные, Гренни Смит) — 4 шт
Банан — 1/3 шт
Апельсин — 0,5 шт
Манго (консервированное) — 0,5 шт
Лайм (сок и цедра) — 0,5 шт
Сироп мятный (+ для подачи по вкусу) — 4 ч. л.
Орехи кедровые (для подачи) — по вкусу
Сахарная пудра (для подачи) — по вкусу";"Шаг 1: Приготовьте начинку. Банан, манго (можно взять свежее) и апельсин (предварительно очистите от пленок) нарежьте маленькими кусочками, добавьте сок (1-2 ч. л.) и цедру лайма, перемешайте.
Шаг 2: У яблок срежьте ""крышечку"" (примерно 1/4 или 1/3), аккуратно вырежьте серединку с косточками.
Шаг 3: Выложите в каждое яблоко начинку, полейте сиропом.
Шаг 4: Накройте ""крышечками"", поставьте в пароварку и готовьте около 20 минут. ***Если будете использовать другой сорт яблок, времени может понадобиться меньше, следите за процессом***
Шаг 5: Перед подачей посыпьте яблоки сахарной пудрой, орешками и полейте мятным сиропом.";62.1 ккал;0.6 г;0.3 г;13.9 г
https://www.povarenok.ru/recipes/show/181013/;Пикантный свекольный салат;Салаты;"Свекла (вес отварной в очищенном виде) — 250 г
Огурец маринованный — 60 г
Яблоко (в неочищенном виде, идеально сорт гренни) — 140 г
Фета — 50 г
Майонез — 25 г
Сметана — 15 г
Соль — по вкусу
Перец черный — по вкусу";"Шаг 1: Отваренную и очищенную свеклу нарезать кубиками и сложить в чашу.
Шаг 2: Нарезать такими же по размеру кубиками маринованные огурцы и добавить к свекле.
Шаг 3: Очистить от кожуры и семенной коробочки яблоко и нарезать кубиками такого же размера. Добавить нарезанную кубиками фету.
Шаг 4: Заправить майонезом со сметаной, перемешать и откорректировать на соль, перец.
Шаг 5: Выложить в салатник и подавать.";98.2 ккал;2.5 г;6 г;8.2 г
