url;name;category;ingredients;steps;calories;protein;fat;carbohydrates
https://www.povarenok.ru/recipes/show/174880/;"Печенье ""Миндальное""";Десерты;"Мука миндальная — 100 г
Сахар коричневый — 50 г
Белок яичный — 25 г
Соль — 1 г
Ликер (Амаретто) — 1 ч. л.
Ванильная эссенция — 3 капл.
Цедра апельсина — 1/2 ч. л.
Сахарная пудра — по вкусу";"Шаг 1: В миске смешайте миндальную муку и коричневый сахар.
Шаг 2: С апельсина снимите цедру.
Шаг 3: В миску к миндальной муке добавьте апельсиновую цедру и соль. Вновь всё хорошо перемешайте.
Шаг 4: Яичный белок взбейте до устойчивых пиков.
Шаг 5: В мучную смесь введите яичный белок, ванильную эссенцию и ликёр.
Шаг 6: Замесите тесто.
Шаг 7: Тесто разделить на равные кусочки. Скатайте шарики размером с черешню (у меня 20 шариков по 8,5 граммов).
Шаг 8: Каждый шарик обваляйте в сахарной пудре. Выложите на противень, застеленный пекарской мукой или силиконовым ковриком. Отправьте в разогретую духовку (t-170). Выпекайте 15 минут.
Шаг 9: Дайте печенью остыть. Приятного аппетита!";443 ккал;15.4 г;28.9 г;34.6 г
https://www.povarenok.ru/recipes/show/174879/;"Торт ""Нежный""";Десерты;"Белок яичный — З20 г
Сахар — 360 г
Сок лимонный — 12 мл
Крахмал кукурузный (можно и картофельный) — 25 г
Соль — 1 щепот.
Сыр сливочный — 600 г
Сметана — 150 г
Сахарная пудра — 30 г
Молоко сгущенное — 100 г
Ванилин — 0,5 ч. л.
Посыпка кондитерская — по вкусу
Голубика — по вкусу
Персик — 200 г
Ягода (у меня замороженная красная смородина) — 80 г";"Шаг 1: Готовится торт легко и просто. Главное - взбивать безе в идеально чистой посуде, и тщательно отделить белки от желтков. В белки всыпала щепотку соли, взбила до мелкой пены на малых оборотах миксера. Включила духовку на t 150°C. Добавляла сахар малыми порциями, взбивала безе на больших оборотах миксера, до ""стойких пиков"". Когда белки с сахаром полностью взбиты, добавить лимонный сок, смешать, добавить крахмал, быстро смешать всю массу на малых оборотах, буквально 5-6 секунд. Белковое тесто готово. Если делать торт не круглым, можно выложить тесто на два противня размером ~ 36 на 40см, разровнять, испечь, снять пергамент, охладить, разделить каждый корж на 2 или 4 части и собрать торт. Либо, совсем уж просто - свернуть в рулет, как в этом рецепте https://www.povareno k.ru/recipes/show/17 4478/
Шаг 2: Так как у меня одна разъёмная форма диаметром 26 см, я сделала чашеобразные формы из пергамента таким образом: на дно разъёмной формы стелила пергамент бОльшего размера, боковую часть сжимала замком, а пергамент приминала в обратную сторону. Сняв боковую часть и дно, получала форму из пергамента, она прекрасно держала лёгкое безе. Таких форм я сделала три, плюс разъёмная форма. Распределила поровну белковое тесто на четыре части в эти формы. Выпекала в разогретой духовке по два противня на разных уровнях, через 20 минут поменяла их местами, выпекались ещё 15 минут. Затем остальные два коржа.
Шаг 3: Таким образом испекла 4 коржа. После выпечки меренги, сразу же переворачивала коржи и снимала с них пергамент. Я использую силиконизированный пергамент, с него очень хорошо снимается выпечка. Оставила коржи охлаждаться.
Шаг 4: Тем временем приготовила крем. Взбила миксером на средних оборотах сливочный сыр, для крема также подойдёт и творожный сыр типа крем-чиз. Когда сыр стал однородным, без комочков, добавила сгущеное молоко, ванилин, перемешала и добавила сметану, постепенно ложками, взбивая не долго, до однородного и глянцевого состояния. Пробуйте, если не достаточно сладости - добавьте сахарную пудру. Коржи остыли. Мне торт надо было везти, поэтому я собирала его на подложке, чтобы потом упаковать в коробку, а можно собрать на большое плоское блюдо. На подложку, в центр, положила чайную ложку крема, чтобы торт при транспортировке не скользил. Уложила первый корж, смазала его кремом, выложила кусочки персика и смородину, накрыла следующим меренговым коржом. На верхний слой крем отсадила из кондитерского мешка с фигурной насадкой.
Шаг 5: Разложила голубику и кондитерскую посыпку.
Шаг 6: Запаковала в коробку, повезла подруге к Дню рождения.
Шаг 7: Получился очень нежный, сочный от фруктов, ароматный торт. Присоединяйтесь, угощайтесь. Фото разрезанного торта - почти сутки после приготовления, хорошо видны слои, меренга не растаяла от крема и фруктов. Хорошо держит форму. Три условия успешного приготовления меренги. 1. Идеально обезжиренный, чистый и сухой инвентарь для приготовления. 2. Тщательно отделенные белки от желтков. 3. Оптимальная температура для выпекания 150°С. Всё остальное как с другими тортами и рулетами. Готовится быстрее, чем читать описание.";298.6 ккал;2.9 г;16.4 г;35 г
https://www.povarenok.ru/recipes/show/174878/;"Лепёшка ""Хит""";Выпечка;"Вода — 300 мл
Дрожжи (Живые) — 12 г
Масло сливочное — 30 г
Масло растительное — 27 мл
Сахар — 44 г
Соль — 7 г
Яйцо куриное — 1 шт
Мука пшеничная / Мука — 580 г";;261.5 ккал;6.2 г;6.5 г;45.2 г
https://www.povarenok.ru/recipes/show/174877/;Морковный овсяный хлеб без муки;Выпечка;"Кефир (250 мл, комнатной температуры) — 1 стак.
Хлопья овсяные (у меня хлопья, которые нужно варить 15 минут.) — 2 стак.
Яйцо куриное (Среднее) — 2 шт
Морковь (У меня 3 маленькие морковки, в натертом виде помещаются в стакан) — 170 г
Соль — 0,5 ч. л.
Кориандр (По желанию) — 1 ч. л.
Сода — 0,5 ч. л.";;136.9 ккал;7.1 г;3.4 г;20.4 г
https://www.povarenok.ru/recipes/show/174876/;Курица с овощами в лаваше;Блюда из лаваша;"Курица — 300 г
Помидор — 1 шт
Сыр твердый — 100 г
Майонез — 2 ст. л.
Кетчуп — 2 ст. л.
Листья салата / Салат — 1 пуч.
Масло оливковое — 4 ст. л.
Лаваш — 2 шт";"Шаг 1: Сперва обжариваем курицу на оливковом масле, можно взять любую часть. Нарезаем листья салата
Шаг 2: Измельчаем сыр. Я просто нарезаю полосками. Можно натереть на терке.
Шаг 3: Нарезаем помидор кубиком.
Шаг 4: Майонез смешиваем с кетчупом в одинаковых пропорциях.
Шаг 5: Берем лаваш и смазываем его нашим соусом. Накладываем по очереди ингредиенти и заворачиваем в рулетик. Я ставлю его в гриль на пару минуток. Можно просто обжарить на сковороде.";181.8 ккал;8.2 г;7.8 г;20.6 г
https://www.povarenok.ru/recipes/show/174875/;"Жареная курица а-ля ""Дория""";Горячие блюда;"Курица — 1,5 кг
Лимон — 1 шт
Огурец (большой) — 1 шт
Чеснок — 4 зуб.
Масло сливочное — 50 г
Масло растительное — 2 ст. л.
Бульон — 100 мл
Соль (по вкусу)
Перец черный (по вкусу)";"Шаг 1: Для приготовления этого блюда понадобится курица весом примерно 1,5 кг. Курицу я разделала на небольшие порционные кусочки (крыло, голени, бедро, грудку разделила на три части). Хребет вырезала и сварила из него бульон, 100 мл этого бульона понадобится для приготовления нашего блюда. Огурцы я взяла длинноплодные, те, что продаются поштучно. Для моего объема курицы и формы, хватило одного. Добавила к блюду чеснок, т. к. считаю, что он идеально дополнит курицу.
Шаг 2: Лимон нарезаем на дольки и выкладываем на дно формы для запекания.
Шаг 3: На раскаленную сковороду выкладываем сливочное масло и выливаем растительное. В этой смеси обжариваем с двух сторон курицу. Солим ее и перчим по вкусу, выкладываем поверх лимонов. Огурец очищаем от кожуры, вынимаем семечки, нарезаем полукругом. Чеснок мелко нарезаем ножом. Выкладываем на курицу огурцы и чеснок. Сверху кладем сливочное масло - это опционально, можно этого не делать. Ставим курицу в духовку, разогретую до 180 градусов на 35-40 минут.
Шаг 4: За 15 минут до окончания программы достаем форму и поливаем курицу бульоном. Накрываем форму фольгой и убираем в духовку.
Шаг 5: Подаем блюдо горячим. Перед подачей поливаем образовавшимся соусом. Курица получается сочной и ароматной, а запеченные огурцы придают блюду свежесть и легкость!";130.7 ккал;12.3 г;7.2 г;4.4 г
https://www.povarenok.ru/recipes/show/174874/;"Овощной салат ""Зимний""";Салаты;"Капуста квашеная — 360 г
Картофель (350г.) — 4 шт
Маслины — 0,5 бан.
Лук зеленый — 50 г
Масло растительное — 3-4 ст. л.
Специи (по чуть-чуть; у меня для салата: розмарин, чеснок, чили, тимьян, эстрагон, базилик, чабер, соль)";"Шаг 1: Продукты для салата.
Шаг 2: Отметить нужное количество квашеной капусты.
Шаг 3: Нарезать колечками зелёный лук.
Шаг 4: Картофель отварить в мундире, остудить, нарезать немелкими кубиками.
Шаг 5: Маслины разрезать на четыре дольки.
Шаг 6: Добавить по вкусу специи, растительное масло.
Шаг 7: Аккуратно перемешать и подавать.";94.9 ккал;1.9 г;4.2 г;12.8 г
https://www.povarenok.ru/recipes/show/174873/;"Салат ""Буржуйский""";Салаты;"Окорочок куриный (копчёный) — 350 г
Кукуруза — 180 г
Ананас — 200 г
Огурец (180 грамм) — 1 шт
Сметана — 2-3 ст. л.
Горчица (зернистая) — 1 ст. л.
Соль (по вкусу)
Перец черный (по вкусу)";"Шаг 1: Продукты для салата.
Шаг 2: С кукурузы слить жидкость.
Шаг 3: Крупными кусочками нарезать ананасы,
Шаг 4: Огурец,
Шаг 5: И копчёное куриное мясо.
Шаг 6: Перемешать сметану с зернистой горчицей.
Шаг 7: Заправить салат, добавив соль и свежемолотый чёрный перец по вкусу.
Шаг 8: Сочный и вкусный салат готов!";158 ккал;10.5 г;6.4 г;14.7 г
https://www.povarenok.ru/recipes/show/174872/;"Борщ ""Мой""";Бульоны и супы;"Говядина (Филейка на косточке) — 350 г
Морковь — 70 г
Лук репчатый — 50 г
Сельдерей черешковый — 50 г
Перец болгарский — 70 г
Картофель — 150 г
Свекла — 160 г
Капуста белокочанная / Капустa — 180 г
Перец черный — по вкусу
Перец душистый — 15 шт
Тмин — 1/2 ч. л.
Сок лимонный — 4 ст. л.
Масло топленое — 2 ст. л.
Масло растительное — 5 ст. л.
Лист лавровый — 2 шт
Пряности (смесь сушеных пряных трав (петрушка, укроп, базилик)) — 1 ч. л.
Соль — по вкусу
Вода — 2,7 л
Чеснок (2-3 зуб. по желанию) — 3 зуб.
Томатная паста — 50 г";"Шаг 1: Подготовить все ингрединенты для борща.
Шаг 2: В кастрюлю добавить воду 2,7 литра, добавить говядину (350 г. филейка на косточке). Кастрюлю поставить на интенсивный огонь, довести до кипения, затем огонь убавить до минимума, снять пенку, добавить соль по вкусу, добавить душистый перец, накрыть кастрюлю крышкой и варить мясо на очень тихом огне в течение 40-50 мин.
Шаг 3: Пока отваривается мясо, подготовим овощи для пассеровки. Морковь (70 г.), свеклу (160 г.) нашинковать на терке для приготовления корейской моркови с крупным сечением (5 мм.). Репчатый лук (50 г.), болгарский перец (70 г.) нашинковать соломкой, мелкими кусочками нашинковать стебель сельдерея (50 гр.).
Шаг 4: На сковороду добавить 2 ст. ложки топленого сливочного масла. Хочу сказать несколько слов о топленом сливочном масле. Это масло я готовлю сама, поэтому практически всю пассеровку для супов, я готовлю с добавлением топленого сливочного масла, кроме этого, при приготовлении некоторых видов соусов тоже используется это масло. На мой взгляд, блюда от этого только выигрывают во вкусе. Далее добавить 5 ст. ложек растительного масла. Сковороду поставить на средний огонь, добавить подготовленные к пассеровке овощи. Пассеровать овощи, помешивая, в течение 10-12 мин.
Шаг 5: Пока пассеруются овощи, картофель (150 г.) нарезать кубиками или произвольными кусочками по-желанию.
Шаг 6: Нашинковать капусту соломкой/кубиками по-желанию.
Шаг 7: К пассерованным овощам (овощи Al dente) добавить чеснок (3 зуб.) пропущенный через чесночный пресс. Далее тушить овощи, помешивая, дополнительно в течение 2-3 мин.
Шаг 8: Мясо вынуть из кастрюли, нарезать кусочками, хочу обратить внимание, мясо еще готово не полностью, до полной готовности и мягкости оно будет отвариваться дополнительно вместе с картофелем и капустой. Затем мясо вернуть в кастрюлю.
Шаг 9: Далее добавить нашинкованную капусту. Хочу обратить внимание, если капуста ранних сортов, салатных, ее следует класть после готовности картофеля, если капуста жестких сортов, ее следует класть перед закладкой картофеля. Это следует учесть при приготовлении борща. На этом этапе добавить 1/2 ч. ложки тмина.
Шаг 10: Как только капуста станет слегка! мягкой, добавить нарезанный картофель.
Шаг 11: Пока отвариваются картофель и капуста, на сковороду, где пассеруются овощи добавить 50 г. томатной пасты, для этого, овощи отодвинуть на край сковороды, добавить томатную пасту и слегка спассеровать.
Шаг 12: Затем добавить в сковороду из кастрюли, где отвариваются капуста, мясо и картофель, бульон, примерно 1/2 стакана, смесь размешать, добавить 4 ст. ложки лимонного сока и тушить овощи до мягкости, но не перетушивать! что бы овощная смесь не превратилась в кашу.
Шаг 13: Вот так будет выглядеть овощная смесь перед закладкой в будущий борщ. Пассеровку отставить в сторону.
Шаг 14: Далее в кастрюлю добавить смесь пряностей (1 ч. ложка), добавить лавровый лист (2 шт.). Дополнительно отрегулировать количество соли (сахар в данном рецепте не добавлялся, т. к. свекла дала дополнительную сладость) и черного молотого перца. Варить дополнительно в течение нескольких минут до мягкости картофеля. Хочу обратить внимание, на этом этапе, если на ваш взгляд, борщ будет слишком густой консистенции, можно добавить некоторое количество кипяченой! воды.
Шаг 15: Далее добавить в кастрюлю пассерованные овощи, дать слегка закипеть борщу, НЕ КИПЯТИТЬ! Далее кастрюлю снять с огня. Кастрюлю накрыть крышкой и дать постоять 20-30 мин. Ну вот и все! :)) Борщ готов!
Шаг 16: При подаче добавить сметану и свежую зелень, по-желанию. Приятного аппетита!";61.3 ккал;2.6 г;4.3 г;3.2 г
https://www.povarenok.ru/recipes/show/174871/;Капустная запеканка с копченостями;Готовим в мультиварке;"Колбаски (Охотничьи) — 250 г
Капуста белокочанная / Капустa — 400 г
Лук репчатый — 150 г
Молоко (2.5%) — 150 мл
Сыр твердый (Голландский) — 50 г
Яйцо куриное (С1) — 4 шт
Масло растительное (2 ст.л) — 30 мл
Специи — по вкусу
Мука пшеничная / Мука (1 сорт) — 30 г";"Шаг 1: Для комфортной готовки приготовим все продукты.
Шаг 2: Шинкуем капусту и лук. Сыр пропускаем через терку, ну а колбаску рубим колечками.
Шаг 3: Отправляем в чашу масло и колбаски — Режим «Жарка» 8 минут (Не забываем перемешивать каждые 2-3 минуты)
Шаг 4: Достаем шумовкой колбаски, и отправляем в чашу капусту и лук — Режим «Жарка» 10 минут (Не забываем перемешивать каждые 3-4 минуты)
Шаг 5: Возвращаем в чашу колбаски и заливаем наше «легкое тесто» (смешиваем молоко, яйца, сыр, муку и специи). Далее еще раз тщательно перемешиваем — Режим «Выпечка» 40 минут.
Шаг 6: Капустная запеканка с копченостями - ГОТОВА!!!";127.9 ккал;6.6 г;8.8 г;5.5 г
